query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
e_coli_K12	GCF_005577435.1_ASM557743v1_genomic.fna	0.0486	N/A	76	78	40.35
e_coli_K12	GCF_005601135.1_ASM560113v1_genomic.fna	0.04	N/A	76	77	39.14
e_coli_K12	GCF_005670685.2_ASM567068v2_genomic.fna	0.0419	N/A	75	76	39.42
e_coli_K12	GCF_005671395.1_ASM567139v1_genomic.fna	0.6394	N/A	79	79	75.19
e_coli_K12	GCF_005697565.1_ASM569756v1_genomic.fna	0.0289	N/A	64	64	37.28
e_coli_K12	GCF_005843985.1_ASM584398v1_genomic.fna	0.0376	N/A	76	78	38.78
e_coli_K12	GCF_005845345.1_ASM584534v1_genomic.fna	0.0373	N/A	76	78	38.72
e_coli_K12	GCF_005849285.1_ASM584928v1_genomic.fna	0.0614	N/A	76	77	41.9
e_coli_K12	GCF_005860795.2_ASM586079v2_genomic.fna	0.0537	N/A	77	79	40.99
e_coli_K12	GCF_005862185.2_ASM586218v2_genomic.fna	0.052	N/A	78	79	40.79
e_coli_K12	GCF_005862305.2_ASM586230v2_genomic.fna	0.0524	N/A	77	79	40.83
e_coli_K12	GCF_005877035.1_ASM587703v1_genomic.fna	0.2197	N/A	78	79	53.55
e_coli_K12	GCF_005885815.1_ASM588581v1_genomic.fna	0.1155	N/A	78	79	46.85
e_coli_K12	GCF_005886075.1_ASM588607v1_genomic.fna	0.0369	N/A	74	77	38.67
e_coli_K12	GCF_005886435.1_ASM588643v1_genomic.fna	0.0365	N/A	76	76	38.6
e_coli_K12	GCF_005886755.1_ASM588675v1_genomic.fna	0.05	N/A	76	78	40.54
e_coli_K12	GCF_005887635.2_ASM588763v2_genomic.fna	0.0508	N/A	77	79	40.63
e_coli_K12	GCF_005890135.1_ASM589013v1_genomic.fna	0.0369	N/A	76	77	38.67
e_coli_K12	GCF_005931095.1_ASM593109v1_genomic.fna	0.1247	N/A	78	80	47.53
e_coli_K12	GCF_005943945.1_ASM594394v1_genomic.fna	0.0364	N/A	75	77	38.58
e_coli_K12	GCF_005952805.1_ASM595280v1_genomic.fna	0.0883	N/A	78	79	44.6
e_coli_K12	GCF_005960665.1_ASM596066v1_genomic.fna	0.0469	N/A	75	77	40.12
e_coli_K12	GCF_006007945.1_ASM600794v1_genomic.fna	0.0396	N/A	75	77	39.09
e_coli_K12	GCF_006094275.1_ASM609427v1_genomic.fna	0.0363	N/A	75	77	38.56
e_coli_K12	GCF_006094375.1_ASM609437v1_genomic.fna	0.0428	N/A	77	79	39.55
e_coli_K12	GCF_006094475.1_ASM609447v1_genomic.fna	0.0485	N/A	76	77	40.34
e_coli_K12	GCF_006151905.1_ASM615190v1_genomic.fna	0.0381	N/A	76	78	38.85
e_coli_K12	GCF_006159205.1_ASM615920v1_genomic.fna	0.0348	N/A	77	79	38.32
e_coli_K12	GCF_006228185.1_ASM622818v1_genomic.fna	0.0226	N/A	62	62	35.97
e_coli_K12	GCF_006228385.1_ASM622838v1_genomic.fna	0.1982	N/A	78	78	52.32
e_coli_K12	GCF_006274405.1_ASM627440v1_genomic.fna	0.0483	N/A	78	80	40.31
e_coli_K12	GCF_006337065.1_ASM633706v1_genomic.fna	0.0412	N/A	76	77	39.33
e_coli_K12	GCF_006337085.1_ASM633708v1_genomic.fna	0.0857	N/A	77	78	44.36
e_coli_K12	GCF_006337105.1_ASM633710v1_genomic.fna	0.0981	N/A	79	80	45.45
e_coli_K12	GCF_006337125.1_ASM633712v1_genomic.fna	0.0359	N/A	76	77	38.5
e_coli_K12	GCF_006337165.1_ASM633716v1_genomic.fna	0.0333	N/A	72	75	38.06
e_coli_K12	GCF_006349365.1_ASM634936v1_genomic.fna	0.041	N/A	76	76	39.28
e_coli_K12	GCF_006351925.1_ASM635192v1_genomic.fna	0.0435	N/A	77	80	39.65
e_coli_K12	GCF_006352065.1_ASM635206v1_genomic.fna	0.036	N/A	76	76	38.51
e_coli_K12	GCF_006363895.1_ASM636389v1_genomic.fna	0.0875	N/A	77	78	44.52
e_coli_K12	GCF_006363915.1_ASM636391v1_genomic.fna	0.0936	N/A	77	78	45.06
e_coli_K12	GCF_006364355.1_ASM636435v1_genomic.fna	0.2813	N/A	78	79	56.87
e_coli_K12	GCF_006364455.1_ASM636445v1_genomic.fna	0.0868	N/A	77	78	44.45
e_coli_K12	GCF_006364615.1_ASM636461v1_genomic.fna	0.0887	N/A	77	78	44.63
e_coli_K12	GCF_006378125.1_ASM637812v1_genomic.fna	0.0951	N/A	77	80	45.19
e_coli_K12	GCF_006385135.1_ASM638513v1_genomic.fna	0.0594	N/A	76	77	41.67
e_coli_K12	GCF_006385555.1_ASM638555v1_genomic.fna	0.2285	N/A	78	78	54.04
e_coli_K12	GCF_006385595.1_ASM638559v1_genomic.fna	0.0982	N/A	79	80	45.46
e_coli_K12	GCF_006459125.1_ASM645912v1_genomic.fna	0.0397	N/A	75	76	39.1
e_coli_K12	GCF_006494775.1_ASM649477v1_genomic.fna	0.0417	N/A	76	77	39.4
e_coli_K12	GCF_006494815.1_ASM649481v1_genomic.fna	0.0391	N/A	73	74	39.01
e_coli_K12	GCF_006517175.1_ASM651717v1_genomic.fna	0.0499	N/A	78	80	40.52
e_coli_K12	GCF_006517255.1_ASM651725v1_genomic.fna	0.0896	N/A	76	77	44.71
e_coli_K12	GCF_006542275.1_ASM654227v1_genomic.fna	0.0427	N/A	75	77	39.54
e_coli_K12	GCF_006542295.1_ASM654229v1_genomic.fna	0.032	N/A	70	70	37.85
e_coli_K12	GCF_006542335.1_ASM654233v1_genomic.fna	0.0512	N/A	77	78	40.69
e_coli_K12	GCF_006542355.1_ASM654235v1_genomic.fna	0.0497	N/A	77	78	40.5
e_coli_K12	GCF_006542645.1_Aond_1.0_genomic.fna	0.036	N/A	71	74	38.51
e_coli_K12	GCF_006542665.1_Acom_1.0_genomic.fna	0.035	N/A	72	75	38.35
e_coli_K12	GCF_006542685.1_Adis_1.0_genomic.fna	0.0342	N/A	75	78	38.23
e_coli_K12	GCF_006547045.1_ASM654704v1_genomic.fna	0.0971	N/A	79	80	45.36
e_coli_K12	GCF_006575665.1_ASM657566v1_genomic.fna	0.0386	N/A	75	77	38.93
e_coli_K12	GCF_006704145.1_ASM670414v1_genomic.fna	0.2315	N/A	79	79	54.2
e_coli_K12	GCF_006704205.1_ASM670420v1_genomic.fna	0.0461	N/A	76	77	40.01
e_coli_K12	GCF_006711645.1_ASM671164v1_genomic.fna	0.7094	N/A	77	78	79.47
e_coli_K12	GCF_006716135.1_ASM671613v1_genomic.fna	0.0432	N/A	76	79	39.6
e_coli_K12	GCF_006740705.1_ASM674070v1_genomic.fna	0.0438	N/A	76	77	39.69
e_coli_K12	GCF_006740765.1_ASM674076v1_genomic.fna	0.0525	N/A	77	78	40.85
e_coli_K12	GCF_006742785.1_ASM674278v1_genomic.fna	0.0872	N/A	77	79	44.5
e_coli_K12	GCF_006770265.1_ASM677026v1_genomic.fna	0.0427	N/A	77	78	39.53
e_coli_K12	GCF_006770285.1_ASM677028v1_genomic.fna	0.0427	N/A	77	78	39.54
e_coli_K12	GCF_006770325.1_ASM677032v1_genomic.fna	0.0968	N/A	53	54	45.34
e_coli_K12	GCF_006874605.1_ASM687460v1_genomic.fna	0.0357	N/A	75	77	38.46
e_coli_K12	GCF_006874765.1_ASM687476v1_genomic.fna	0.043	N/A	71	73	39.58
e_coli_K12	GCF_006965445.1_ASM696544v1_genomic.fna	0.0414	N/A	76	78	39.36
e_coli_K12	GCF_006965545.2_ASM696554v2_genomic.fna	0.0467	N/A	76	77	40.1
e_coli_K12	GCF_006968745.1_ASM696874v1_genomic.fna	0.0376	N/A	77	79	38.78
e_coli_K12	GCF_006970865.1_ASM697086v1_genomic.fna	0.0828	N/A	77	78	44.09
e_coli_K12	GCF_006974105.1_ASM697410v1_genomic.fna	0.0816	N/A	77	78	43.98
e_coli_K12	GCF_006974145.1_ASM697414v1_genomic.fna	0.0335	N/A	75	77	38.1
e_coli_K12	GCF_007004545.3_ASM700454v3_genomic.fna	0.2214	N/A	79	79	53.64
e_coli_K12	GCF_007035645.1_ASM703564v1_genomic.fna	0.7343	N/A	78	78	81.15
e_coli_K12	GCF_007066085.1_ASM706608v1_genomic.fna	0.049	N/A	78	80	40.41
e_coli_K12	GCF_007164725.1_ASM716472v1_genomic.fna	0.0435	N/A	75	77	39.65
e_coli_K12	GCF_007197555.1_ASM719755v1_genomic.fna	0.2176	N/A	79	79	53.43
e_coli_K12	GCF_007197575.1_ASM719757v1_genomic.fna	0.0373	N/A	77	78	38.72
e_coli_K12	GCF_007197735.1_ASM719773v1_genomic.fna	0.0347	N/A	76	78	38.3
e_coli_K12	GCF_007197755.1_ASM719775v1_genomic.fna	0.0561	N/A	76	78	41.29
e_coli_K12	GCF_007289895.1_ASM728989v1_genomic.fna	0.2128	N/A	77	78	53.16
e_coli_K12	GCF_007301515.1_ASM730151v1_genomic.fna	0.0485	N/A	76	77	40.33
e_coli_K12	GCF_007361795.1_ASM736179v1_genomic.fna	0.0955	N/A	79	80	45.22
e_coli_K12	GCF_007362295.1_ASM736229v1_genomic.fna	0.039	N/A	77	79	38.99
e_coli_K12	GCF_007362775.1_ASM736277v1_genomic.fna	0.0355	N/A	76	78	38.43
e_coli_K12	GCF_007431345.1_ASM743134v1_genomic.fna	0.1018	N/A	78	79	45.76
e_coli_K12	GCF_007475525.1_ASM747552v1_genomic.fna	0.0326	N/A	75	77	37.94
e_coli_K12	GCF_007556775.1_ASM755677v1_genomic.fna	0.0961	N/A	77	79	45.28
e_coli_K12	GCF_007559005.1_ASM755900v1_genomic.fna	0.0389	N/A	76	78	38.97
e_coli_K12	GCF_007559025.1_ASM755902v1_genomic.fna	0.0405	N/A	76	78	39.21
e_coli_K12	GCF_007567505.1_ASM756750v1_genomic.fna	0.2255	N/A	78	78	53.87
e_coli_K12	GCF_007632255.1_ASM763225v1_genomic.fna	0.7183	N/A	78	79	80.06
e_coli_K12	GCF_007641235.1_ASM764123v1_genomic.fna	0.0403	N/A	77	78	39.19
e_coli_K12	GCF_007641255.1_ASM764125v1_genomic.fna	0.0519	N/A	76	78	40.78
e_coli_K12	GCF_007725405.1_ASM772540v1_genomic.fna	0.0475	N/A	77	78	40.2
e_coli_K12	GCF_007741475.1_ASM774147v1_genomic.fna	0.0306	N/A	78	80	37.59
e_coli_K12	GCF_007741495.1_ASM774149v1_genomic.fna	0.0318	N/A	77	78	37.81
e_coli_K12	GCF_007741515.1_ASM774151v1_genomic.fna	0.0279	N/A	74	75	37.09
e_coli_K12	GCF_007741535.1_ASM774153v1_genomic.fna	0.0283	N/A	76	77	37.17
e_coli_K12	GCF_007743815.1_ASM774381v1_genomic.fna	0.0281	N/A	75	78	37.12
e_coli_K12	GCF_007744255.1_ASM774425v1_genomic.fna	0.0315	N/A	75	76	37.76
e_coli_K12	GCF_007744675.1_ASM774467v1_genomic.fna	0.0327	N/A	76	77	37.97
e_coli_K12	GCF_007745175.1_ASM774517v1_genomic.fna	0.0289	N/A	76	78	37.28
e_coli_K12	GCF_007745435.1_ASM774543v1_genomic.fna	0.0309	N/A	76	77	37.64
e_coli_K12	GCF_007746075.1_ASM774607v1_genomic.fna	0.0329	N/A	75	77	38.0
e_coli_K12	GCF_007746795.1_ASM774679v1_genomic.fna	0.0313	N/A	76	77	37.72
e_coli_K12	GCF_007747015.1_ASM774701v1_genomic.fna	0.0318	N/A	76	77	37.81
e_coli_K12	GCF_007747215.1_ASM774721v1_genomic.fna	0.0297	N/A	78	80	37.43
e_coli_K12	GCF_007747445.1_ASM774744v1_genomic.fna	0.0317	N/A	73	74	37.79
e_coli_K12	GCF_007747655.1_ASM774765v1_genomic.fna	0.0269	N/A	79	80	36.9
e_coli_K12	GCF_007747795.1_ASM774779v1_genomic.fna	0.0306	N/A	77	80	37.59
e_coli_K12	GCF_007747995.1_ASM774799v1_genomic.fna	0.0324	N/A	77	80	37.91
e_coli_K12	GCF_007748015.1_ASM774801v1_genomic.fna	0.0321	N/A	77	78	37.86
e_coli_K12	GCF_007748035.1_ASM774803v1_genomic.fna	0.0318	N/A	75	78	37.81
e_coli_K12	GCF_007748075.1_ASM774807v1_genomic.fna	0.0309	N/A	76	78	37.65
e_coli_K12	GCF_007748115.1_ASM774811v1_genomic.fna	0.0292	N/A	77	79	37.34
e_coli_K12	GCF_007748195.1_ASM774819v1_genomic.fna	0.031	N/A	77	79	37.67
e_coli_K12	GCF_007750395.1_ASM775039v1_genomic.fna	0.0312	N/A	77	78	37.69
e_coli_K12	GCF_007750855.1_ASM775085v1_genomic.fna	0.0316	N/A	75	77	37.78
e_coli_K12	GCF_007751035.1_ASM775103v1_genomic.fna	0.0293	N/A	78	80	37.35
e_coli_K12	GCF_007751715.1_ASM775171v1_genomic.fna	0.0306	N/A	78	80	37.6
e_coli_K12	GCF_007752135.1_ASM775213v1_genomic.fna	0.0324	N/A	75	77	37.91
e_coli_K12	GCF_007752345.1_ASM775234v1_genomic.fna	0.0335	N/A	77	79	38.1
e_coli_K12	GCF_007752535.1_ASM775253v1_genomic.fna	0.0312	N/A	78	80	37.7
e_coli_K12	GCF_007752935.1_ASM775293v1_genomic.fna	0.0301	N/A	77	80	37.49
e_coli_K12	GCF_007753095.1_ASM775309v1_genomic.fna	0.0307	N/A	78	80	37.61
e_coli_K12	GCF_007753265.1_ASM775326v1_genomic.fna	0.0304	N/A	75	77	37.56
e_coli_K12	GCF_007754155.1_ASM775415v1_genomic.fna	0.0302	N/A	77	80	37.51
e_coli_K12	GCF_007754425.1_ASM775442v1_genomic.fna	0.0324	N/A	76	77	37.91
e_coli_K12	GCF_007795095.1_ASM779509v1_genomic.fna	0.097	N/A	77	78	45.35
e_coli_K12	GCF_007814115.1_ASM781411v1_genomic.fna	0.0425	N/A	77	79	39.5
e_coli_K12	GCF_007833215.1_ASM783321v1_genomic.fna	0.0537	N/A	77	78	41.0
e_coli_K12	GCF_007833675.1_ASM783367v1_genomic.fna	0.0389	N/A	77	78	38.97
e_coli_K12	GCF_007855645.1_ASM785564v1_genomic.fna	0.0504	N/A	77	80	40.59
e_coli_K12	GCF_007856155.1_ASM785615v1_genomic.fna	0.0406	N/A	77	80	39.23
e_coli_K12	GCF_007858515.1_ASM785851v1_genomic.fna	0.025	N/A	61	61	36.51
e_coli_K12	GCF_007858975.2_ASM785897v2_genomic.fna	0.5339	N/A	79	79	69.47
e_coli_K12	GCF_007859635.1_ASM785963v1_genomic.fna	0.0489	N/A	76	77	40.39
e_coli_K12	GCF_007859655.1_ASM785965v1_genomic.fna	0.0517	N/A	77	78	40.74
e_coli_K12	GCF_007904085.1_ASM790408v1_genomic.fna	0.0408	N/A	75	77	39.26
e_coli_K12	GCF_007954425.1_ASM795442v1_genomic.fna	0.0512	N/A	76	77	40.69
e_coli_K12	GCF_007954525.1_ASM795452v1_genomic.fna	0.0365	N/A	77	79	38.59
e_coli_K12	GCF_007954585.1_ASM795458v1_genomic.fna	0.1459	N/A	79	80	49.03
e_coli_K12	GCF_007954605.1_ASM795460v1_genomic.fna	0.0381	N/A	77	79	38.85
e_coli_K12	GCF_007954785.1_ASM795478v1_genomic.fna	0.0376	N/A	77	79	38.77
e_coli_K12	GCF_007970465.1_ASM797046v1_genomic.fna	0.0398	N/A	77	80	39.11
e_coli_K12	GCF_007970665.1_ASM797066v1_genomic.fna	0.0388	N/A	75	77	38.95
e_coli_K12	GCF_007970805.1_ASM797080v1_genomic.fna	0.0366	N/A	77	78	38.62
e_coli_K12	GCF_007971025.1_ASM797102v1_genomic.fna	0.0368	N/A	76	77	38.64
e_coli_K12	GCF_007971225.1_ASM797122v1_genomic.fna	0.0343	N/A	78	79	38.24
e_coli_K12	GCF_007971385.1_ASM797138v1_genomic.fna	0.0349	N/A	75	76	38.34
e_coli_K12	GCF_007971525.1_ASM797152v1_genomic.fna	0.0373	N/A	76	77	38.73
e_coli_K12	GCF_007989425.1_ASM798942v1_genomic.fna	0.0335	N/A	70	71	38.11
e_coli_K12	GCF_007990365.1_ASM799036v1_genomic.fna	0.0367	N/A	75	80	38.64
e_coli_K12	GCF_007990505.1_ASM799050v1_genomic.fna	0.0391	N/A	75	80	39.0
e_coli_K12	GCF_007990525.1_ASM799052v1_genomic.fna	0.0368	N/A	75	80	38.64
e_coli_K12	GCF_007990545.2_ASM799054v2_genomic.fna	0.0376	N/A	75	80	38.78
e_coli_K12	GCF_007990635.1_ASM799063v1_genomic.fna	0.0372	N/A	74	80	38.71
e_coli_K12	GCF_007993655.1_ASM799365v1_genomic.fna	0.0231	N/A	66	67	36.08
e_coli_K12	GCF_007993735.1_ASM799373v1_genomic.fna	0.0905	N/A	77	78	44.79
e_coli_K12	GCF_007993795.1_ASM799379v1_genomic.fna	0.0339	N/A	77	79	38.16
e_coli_K12	GCF_007995155.1_ASM799515v1_genomic.fna	0.0466	N/A	76	77	40.08
e_coli_K12	GCF_007998985.1_ASM799898v1_genomic.fna	0.0519	N/A	76	78	40.77
e_coli_K12	GCF_008000755.1_ASM800075v1_genomic.fna	0.0536	N/A	77	78	40.99
e_coli_K12	GCF_008000815.1_ASM800081v1_genomic.fna	0.0401	N/A	78	80	39.15
e_coli_K12	GCF_008000835.1_ASM800083v1_genomic.fna	0.0409	N/A	75	76	39.28
e_coli_K12	GCF_008000935.1_ASM800093v1_genomic.fna	0.0337	N/A	76	78	38.13
e_coli_K12	GCF_008000995.1_ASM800099v1_genomic.fna	0.0374	N/A	76	78	38.74
e_coli_K12	GCF_008033135.1_ASM803313v1_genomic.fna	0.1077	N/A	78	79	46.24
e_coli_K12	GCF_008033155.1_ASM803315v1_genomic.fna	0.0374	N/A	75	77	38.74
e_coli_K12	GCF_008033215.1_ASM803321v1_genomic.fna	0.0324	N/A	70	70	37.91
e_coli_K12	GCF_008035925.1_ASM803592v1_genomic.fna	0.0299	N/A	77	80	37.46
e_coli_K12	GCF_008064855.1_ASM806485v1_genomic.fna	0.7014	N/A	79	79	78.96
e_coli_K12	GCF_008065115.1_ASM806511v1_genomic.fna	0.0307	N/A	74	76	37.61
e_coli_K12	GCF_008065135.1_ASM806513v1_genomic.fna	0.0305	N/A	77	80	37.58
e_coli_K12	GCF_008086545.1_ASM808654v1_genomic.fna	0.0283	N/A	66	66	37.16
e_coli_K12	GCF_008087625.1_ASM808762v1_genomic.fna	0.0304	N/A	78	80	37.57
e_coli_K12	GCF_008087665.1_ASM808766v1_genomic.fna	0.0283	N/A	75	76	37.17
e_coli_K12	GCF_008119665.1_ASM811966v1_genomic.fna	0.0917	N/A	78	80	44.9
e_coli_K12	GCF_008120875.1_ASM812087v1_genomic.fna	0.145	N/A	78	79	48.97
e_coli_K12	GCF_008122265.1_ASM812226v1_genomic.fna	0.1468	N/A	78	80	49.09
e_coli_K12	GCF_008151785.1_ASM815178v1_genomic.fna	0.0406	N/A	75	80	39.24
e_coli_K12	GCF_008152325.1_ASM815232v1_genomic.fna	0.0468	N/A	76	77	40.11
e_coli_K12	GCF_008153345.1_ASM815334v1_genomic.fna	0.0353	N/A	70	77	38.4
e_coli_K12	GCF_008189285.1_ASM818928v1_genomic.fna	0.0189	N/A	66	66	35.08
e_coli_K12	GCF_008189405.1_ASM818940v1_genomic.fna	0.0193	N/A	66	66	35.18
e_coli_K12	GCF_008189525.1_ASM818952v1_genomic.fna	0.0158	N/A	65	65	34.22
e_coli_K12	GCF_008189685.1_ASM818968v1_genomic.fna	0.0241	N/A	69	69	36.31
e_coli_K12	GCF_008195825.1_ASM819582v1_genomic.fna	0.0342	N/A	74	75	38.22
e_coli_K12	GCF_008244765.1_ASM824476v1_genomic.fna	0.0477	N/A	76	77	40.23
e_coli_K12	GCF_008245045.1_ASM824504v1_genomic.fna	0.036	N/A	76	77	38.51
e_coli_K12	GCF_008245065.1_ASM824506v1_genomic.fna	0.0306	N/A	70	71	37.59
e_coli_K12	GCF_008245125.1_ASM824512v1_genomic.fna	0.0929	N/A	76	79	45.0
e_coli_K12	GCF_008247605.1_ASM824760v1_genomic.fna	0.1335	N/A	78	80	48.17
e_coli_K12	GCF_008254045.1_ASM825404v1_genomic.fna	0.0285	N/A	78	80	37.19
e_coli_K12	GCF_008274805.1_ASM827480v1_genomic.fna	0.1056	N/A	75	76	46.06
e_coli_K12	GCF_008274825.1_ASM827482v1_genomic.fna	0.0377	N/A	77	78	38.79
e_coli_K12	GCF_008275125.1_ASM827512v1_genomic.fna	0.108	N/A	77	78	46.26
e_coli_K12	GCF_008327825.1_ASM832782v1_genomic.fna	0.0371	N/A	75	80	38.69
e_coli_K12	GCF_008329645.1_ASM832964v1_genomic.fna	0.0396	N/A	76	77	39.08
e_coli_K12	GCF_008329925.1_ASM832992v1_genomic.fna	0.0885	N/A	78	79	44.61
e_coli_K12	GCF_008329945.1_ASM832994v1_genomic.fna	0.0344	N/A	73	75	38.26
e_coli_K12	GCF_008329965.1_ASM832996v1_genomic.fna	0.0392	N/A	73	79	39.02
e_coli_K12	GCF_008330085.1_ASM833008v1_genomic.fna	0.7302	N/A	79	79	80.86
e_coli_K12	GCF_008330805.1_ASM833080v1_genomic.fna	0.1018	N/A	75	75	45.76
e_coli_K12	GCF_008364325.2_ASM836432v2_genomic.fna	0.5298	N/A	79	80	69.26
e_coli_K12	GCF_008365275.1_ASM836527v1_genomic.fna	0.0408	N/A	76	77	39.27
e_coli_K12	GCF_008365295.1_ASM836529v1_genomic.fna	0.0408	N/A	76	77	39.26
e_coli_K12	GCF_008369605.1_ASM836960v1_genomic.fna	0.2845	N/A	79	80	57.03
e_coli_K12	GCF_008369725.1_ASM836972v1_genomic.fna	0.0473	N/A	77	79	40.17
e_coli_K12	GCF_008369745.1_ASM836974v1_genomic.fna	0.033	N/A	76	78	38.01
e_coli_K12	GCF_008369785.1_ASM836978v1_genomic.fna	0.104	N/A	77	77	45.93
e_coli_K12	GCF_008370715.1_ASM837071v1_genomic.fna	0.1487	N/A	76	77	49.22
e_coli_K12	GCF_008432465.1_ASM843246v1_genomic.fna	0.0924	N/A	76	79	44.96
e_coli_K12	GCF_008632455.1_ASM863245v1_genomic.fna	0.1135	N/A	74	78	46.69
e_coli_K12	GCF_008632635.1_ASM863263v1_genomic.fna	0.1256	N/A	78	80	47.6
e_coli_K12	GCF_008693605.1_ASM869360v1_genomic.fna	0.7879	N/A	78	78	85.12
e_coli_K12	GCF_008693645.1_ASM869364v1_genomic.fna	0.7857	N/A	78	78	84.95
e_coli_K12	GCF_008693705.1_ASM869370v1_genomic.fna	0.2724	N/A	79	79	56.4
e_coli_K12	GCF_008693785.1_ASM869378v1_genomic.fna	0.0534	N/A	76	77	40.96
e_coli_K12	GCF_008694105.1_ASM869410v1_genomic.fna	0.0389	N/A	76	78	38.98
e_coli_K12	GCF_008694225.1_ASM869422v1_genomic.fna	0.0903	N/A	78	80	44.77
e_coli_K12	GCF_008704395.1_ASM870439v1_genomic.fna	0.0413	N/A	76	78	39.34
e_coli_K12	GCF_008704425.1_ASM870442v1_genomic.fna	0.0414	N/A	77	80	39.35
e_coli_K12	GCF_008704445.1_ASM870444v1_genomic.fna	0.0425	N/A	76	78	39.51
e_coli_K12	GCF_008704495.1_ASM870449v1_genomic.fna	0.0422	N/A	76	78	39.47
e_coli_K12	GCF_008704515.1_ASM870451v1_genomic.fna	0.0426	N/A	77	79	39.53
e_coli_K12	GCF_008704535.1_ASM870453v1_genomic.fna	0.042	N/A	76	78	39.44
e_coli_K12	GCF_008704555.1_ASM870455v1_genomic.fna	0.0416	N/A	76	78	39.38
e_coli_K12	GCF_008704575.1_ASM870457v1_genomic.fna	0.0424	N/A	76	79	39.5
e_coli_K12	GCF_008704715.1_ASM870471v1_genomic.fna	0.0421	N/A	76	79	39.45
e_coli_K12	GCF_008704795.1_ASM870479v1_genomic.fna	0.0417	N/A	76	78	39.4
e_coli_K12	GCF_008704855.1_ASM870485v1_genomic.fna	0.0422	N/A	76	78	39.46
e_coli_K12	GCF_008704935.1_ASM870493v1_genomic.fna	0.0418	N/A	76	78	39.41
e_coli_K12	GCF_008705135.1_ASM870513v1_genomic.fna	0.0426	N/A	76	79	39.53
e_coli_K12	GCF_008705175.1_ASM870517v1_genomic.fna	0.0451	N/A	78	79	39.87
e_coli_K12	GCF_008727715.1_ASM872771v1_genomic.fna	0.0551	N/A	77	78	41.17
e_coli_K12	GCF_008727755.1_ASM872775v1_genomic.fna	0.0407	N/A	75	76	39.25
e_coli_K12	GCF_008727775.1_ASM872777v1_genomic.fna	0.04	N/A	76	76	39.15
e_coli_K12	GCF_008727795.1_ASM872779v1_genomic.fna	0.1507	N/A	78	80	49.35
e_coli_K12	GCF_008728195.1_ASM872819v1_genomic.fna	0.0492	N/A	77	78	40.42
e_coli_K12	GCF_008728635.1_ASM872863v1_genomic.fna	0.0351	N/A	78	80	38.37
e_coli_K12	GCF_008728835.1_ASM872883v1_genomic.fna	0.057	N/A	77	79	41.4
e_coli_K12	GCF_008728855.1_ASM872885v1_genomic.fna	0.0569	N/A	78	80	41.38
e_coli_K12	GCF_008761635.1_ASM876163v1_genomic.fna	0.0385	N/A	74	75	38.91
e_coli_K12	GCF_008801925.2_ASM880192v2_genomic.fna	0.0967	N/A	78	79	45.33
e_coli_K12	GCF_008803015.1_ASM880301v1_genomic.fna	0.0431	N/A	76	80	39.59
e_coli_K12	GCF_008805035.1_ASM880503v1_genomic.fna	0.095	N/A	66	66	45.18
e_coli_K12	GCF_008806995.1_ASM880699v1_genomic.fna	0.1069	N/A	78	78	46.17
e_coli_K12	GCF_008807015.1_ASM880701v1_genomic.fna	0.1035	N/A	78	78	45.89
e_coli_K12	GCF_008807375.1_ASM880737v1_genomic.fna	0.1532	N/A	79	80	49.52
e_coli_K12	GCF_008807735.1_ASM880773v1_genomic.fna	0.0488	N/A	78	79	40.37
e_coli_K12	GCF_008807855.1_ASM880785v1_genomic.fna	0.0951	N/A	78	79	45.19
e_coli_K12	GCF_008824185.1_ASM882418v1_genomic.fna	0.0536	N/A	77	78	40.99
e_coli_K12	GCF_008831385.1_ASM883138v1_genomic.fna	0.0415	N/A	76	78	39.37
e_coli_K12	GCF_008831485.1_ASM883148v1_genomic.fna	0.0365	N/A	74	77	38.6
e_coli_K12	GCF_008838325.1_ASM883832v1_genomic.fna	0.0354	N/A	75	76	38.42
e_coli_K12	GCF_008843145.1_ASM884314v1_genomic.fna	0.0577	N/A	76	77	41.48
e_coli_K12	GCF_008843165.1_ASM884316v1_genomic.fna	0.036	N/A	75	76	38.52
e_coli_K12	GCF_008876665.1_ASM887666v1_genomic.fna	0.0383	N/A	77	79	38.89
e_coli_K12	GCF_008931805.1_ASM893180v1_genomic.fna	0.2154	N/A	79	80	53.31
e_coli_K12	GCF_008931845.1_ASM893184v1_genomic.fna	0.0312	N/A	67	71	37.71
e_coli_K12	GCF_008932115.1_ASM893211v1_genomic.fna	0.0546	N/A	77	79	41.1
e_coli_K12	GCF_008932225.1_ASM893222v1_genomic.fna	0.0511	N/A	76	77	40.68
e_coli_K12	GCF_008932245.1_ASM893224v1_genomic.fna	0.0544	N/A	77	79	41.09
e_coli_K12	GCF_008973485.1_ASM897348v1_genomic.fna	0.0444	N/A	77	78	39.77
e_coli_K12	GCF_009002475.1_ASM900247v1_genomic.fna	0.0294	N/A	75	80	37.37
e_coli_K12	GCF_009025875.1_ASM902587v1_genomic.fna	0.0388	N/A	74	76	38.95
e_coli_K12	GCF_009026825.1_ASM902682v1_genomic.fna	0.0385	N/A	76	78	38.91
e_coli_K12	GCF_009036245.1_ASM903624v1_genomic.fna	0.7451	N/A	78	78	81.9
e_coli_K12	GCF_009068765.1_ASM906876v1_genomic.fna	0.0407	N/A	75	76	39.24
