Ref_file	Query_file	AAI	Align_fraction_query	Align_fraction_reference	AAI_95_percentile	AAI_5_percentile	Ref_name	Query_name
references/refseq_all/GCF_005484965.1_ASM548496v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7070	0.4801	0.4560	0.6954	0.7187	NZ_CP034036.1 Brenneria nigrifluens DSM 30175 = ATCC 13028 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_902387845.1_UHGG_MGYG-HGUT-02512_genomic.fna.gz	data/e.coli-K12.fasta	0.7069	0.3776	0.4491	0.6970	0.7168	NZ_LR699007.1 Morganella morganii isolate MGYG-HGUT-02512 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000025065.1_ASM2506v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7059	0.4857	0.4684	0.6943	0.7175	NC_013592.1 Dickeya parazeae Ech586, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002887555.1_ASM288755v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7056	0.4875	0.4779	0.6939	0.7172	NZ_CP025799.1 Dickeya zeae strain MS2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000968195.1_ASM96819v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7054	0.3474	0.3840	0.6944	0.7163	NZ_FO704550.1 Xenorhabdus doucetiae strain FRM16 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002846995.1_ASM284699v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7050	0.4698	0.4399	0.6927	0.7172	NZ_CP017454.1 Dickeya solani strain PPO 9019 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900039485.1_DEMHIR_genomic.fna.gz	data/e.coli-K12.fasta	0.7048	0.0946	0.5193	0.6944	0.7152	NZ_LN999833.1 Candidatus Doolittlea endobia isolate DEMHIR chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003403135.1_ASM340313v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7034	0.4759	0.4505	0.6921	0.7148	NZ_CP031560.1 Dickeya dianthicola strain ME23 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_904848675.1_Pt_Alt_01_genomic.fna.gz	data/e.coli-K12.fasta	0.7034	0.0910	0.3449	0.6941	0.7128	NZ_LR890047.1 Candidatus Profftia tarda isolate PROFFT chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000517425.1_ASM51742v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7019	0.4244	0.3822	0.6908	0.7130	NZ_CP006569.1 Sodalis praecaptivus strain HS1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000023545.1_ASM2354v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7015	0.4722	0.4689	0.6897	0.7133	NC_012880.1 Musicola paradisiaca Ech703, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_013460135.1_ASM1346013v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7014	0.2465	0.4725	0.6905	0.7124	NZ_CP038155.1 Arsenophonus endosymbiont of Aphis craccivora isolate Ash chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_004768525.1_ASM476852v1_genomic.fna.gz	data/e.coli-K12.fasta	0.7010	0.2625	0.2446	0.6900	0.7121	NZ_CP038613.1 Arsenophonus nasoniae strain FIN chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003122425.1_ASM312242v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6998	0.2122	0.3149	0.6898	0.7099	NZ_CP021659.1 Candidatus Fukatsuia symbiotica strain 5D chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900478135.1_28193_H01_genomic.fna.gz	data/e.coli-K12.fasta	0.6990	0.3747	0.4379	0.6880	0.7101	NZ_LS483470.1 Leminorella richardii strain NCTC12151 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900343015.1_ARADv1_genomic.fna.gz	data/e.coli-K12.fasta	0.6983	0.0587	0.4109	0.6871	0.7095	NZ_LR025108.1 Arsenophonus endosymbiont of Aleurodicus dispersus strain ARAD chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020541225.1_ASM2054122v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6982	0.1059	0.3593	0.6881	0.7083	NZ_CP045889.1 Candidatus Steffania adelgidicola isolate Ad18-003 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000010085.1_ASM1008v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6968	0.3509	0.3798	0.6854	0.7082	NC_007712.1 Sodalis glossinidius str. 'morsitans', complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001010285.1_ASM101028v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6905	0.3681	0.3323	0.6788	0.7022	NZ_CP011104.1 Photorhabdus thracensis strain DSM 15199 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000807275.1_ASM80727v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6895	0.1405	0.2425	0.6797	0.6994	NZ_CP009056.1 Frischella perrara strain PEB0191 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000196155.1_ASM19615v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6887	0.3582	0.2925	0.6773	0.7001	NC_005126.1 Photorhabdus laumondii subsp. laumondii TTO1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019090985.1_ASM1909098v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6869	0.3604	0.2924	0.6754	0.6984	NZ_CP020335.1 Photorhabdus akhurstii strain 0813-124 phase II chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020541265.1_ASM2054126v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6843	0.0608	0.2343	0.6753	0.6934	NZ_CP045925.1 Candidatus Profftia lariciata isolate Ad13-081 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011745665.1_ASM1174566v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6834	0.1860	0.3241	0.6738	0.6930	NZ_CP050253.1 Zophobihabitans entericus strain IPMB12 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002216855.1_ASM221685v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6789	0.0791	0.1417	0.6700	0.6878	NZ_CP022355.1 Paraphotobacterium marinum strain NSCS20N07D chromosome large, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000599985.1_ASM59998v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6761	0.1574	0.2330	0.6665	0.6857	NZ_CP007445.1 Gilliamella apicola strain wkB1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900048035.1_GEFVIR_genomic.fna.gz	data/e.coli-K12.fasta	0.6756	0.0712	0.3526	0.6665	0.6847	NZ_LN999832.1 Candidatus Gullanella endobia isolate GEFVIR chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000287355.1_ASM28735v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6751	0.0559	0.2316	0.6649	0.6852	NC_018420.1 Secondary endosymbiont of Heteropsylla cubana, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000828515.1_ASM82851v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6748	0.0736	0.4531	0.6659	0.6837	NZ_AP010872.1 Candidatus Ishikawaella capsulata Mpkobe chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900186835.1_49950_F01_genomic.fna.gz	data/e.coli-K12.fasta	0.6732	0.1506	0.3059	0.6641	0.6823	NZ_LT906448.1 Pasteurella dagmatis strain NCTC11617 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000517405.1_ASM51740v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6728	0.3516	0.3620	0.6623	0.6832	NZ_CP006568.1 Candidatus Sodalis pierantonius str. SOPE chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_013377195.1_ASM1337719v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6703	0.1238	0.2707	0.6614	0.6792	NZ_CP016605.1 Bisgaardia hudsonensis strain M327/99/2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001647695.1_ASM164769v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6702	0.0851	0.2488	0.6618	0.6786	NZ_CP015425.1 [Haemophilus] ducreyi strain VAN2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020810675.1_ASM2081067v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6695	0.1312	0.2746	0.6603	0.6788	NZ_CP085871.1 Pasteurella canis strain HL_NV12211 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000021705.1_ASM2170v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6680	0.1277	0.2735	0.6581	0.6780	NC_012751.1 Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum), complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900698925.1_ErCicurvipes_v1.0_genomic.fna.gz	data/e.coli-K12.fasta	0.6678	0.0622	0.2597	0.6573	0.6783	NZ_LR217713.1 Candidatus Erwinia haradaeae strain ErCicurvipes isolate 3402 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009684715.1_ASM968471v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6609	0.1184	0.2724	0.6519	0.6699	NZ_CP016604.1 Otariodibacter oris strain Baika1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020991025.1_ASM2099102v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6601	0.2985	0.3592	0.6493	0.6710	NZ_CP087711.1 Plesiomonas shigelloides strain 7A chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000287335.1_ASM28733v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6586	0.1235	0.3983	0.6488	0.6684	NC_018419.1 Secondary endosymbiont of Ctenarytaina eucalypti, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_013377275.1_ASM1337727v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6581	0.1053	0.2671	0.6487	0.6675	NZ_CP016615.1 Vespertiliibacter pulmonis strain CCUG 64585 chromosome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_013377295.1_ASM1337729v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6543	0.1041	0.2154	0.6459	0.6627	NZ_CP016180.1 Pasteurella skyensis strain 95A1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_018343795.1_ASM1834379v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6541	0.0977	0.1972	0.6441	0.6640	NZ_CP074346.1 Pasteurella atlantica strain NVI-9100 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900638385.1_57566_E02_genomic.fna.gz	data/e.coli-K12.fasta	0.6537	0.0955	0.2416	0.6454	0.6621	NZ_LR134510.1 Actinobacillus delphinicola strain NCTC12871 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_014541205.1_ASM1454120v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6526	0.1135	0.2447	0.6435	0.6617	NZ_CP061280.1 Mannheimia bovis strain ZY190616 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_024494545.1_ASM2449454v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6524	0.1645	0.1645	0.6430	0.6618	NZ_CP101694.1 Photobacterium toruni strain WD2103 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900477945.1_45473_H02_genomic.fna.gz	data/e.coli-K12.fasta	0.6524	0.1255	0.3014	0.6428	0.6620	NZ_LS483458.1 Haemophilus haemolyticus strain NCTC10839 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000006825.1_ASM682v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6520	0.1398	0.2877	0.6417	0.6624	NC_002663.1 Pasteurella multocida subsp. multocida str. Pm70, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017352235.1_ASM1735223v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6517	0.1145	0.2300	0.6428	0.6606	NZ_CP071487.1 Glaesserella parasuis strain YHP1818 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002162215.1_ASM216221v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6516	0.1251	0.2663	0.6411	0.6621	NZ_CP018804.1 Histophilus somni strain USDA-ARS-USMARC-63368 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900475885.1_49595_C01_genomic.fna.gz	data/e.coli-K12.fasta	0.6512	0.1132	0.2640	0.6417	0.6607	NZ_LS483429.1 Haemophilus aegyptius strain NCTC8502 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011765605.1_ASM1176560v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6504	0.1274	0.2348	0.6411	0.6597	NZ_CP050316.1 Avibacterium paragallinarum strain ESV-135 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009665375.1_ASM966537v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6503	0.1858	0.1950	0.6410	0.6596	NZ_CP035780.1 Photobacterium damselae strain 2012V-1072 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_016889385.1_ASM1688938v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6499	0.1084	0.2406	0.6405	0.6593	NZ_CP069510.1 Haemophilus parahaemolyticus strain FDAARGOS_1199 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900635775.1_33763_C01_genomic.fna.gz	data/e.coli-K12.fasta	0.6498	0.1508	0.3142	0.6411	0.6586	NZ_LR134167.1 Avibacterium volantium strain NCTC3438 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002849855.1_ASM284985v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6496	0.1533	0.1473	0.6403	0.6588	NZ_CP018616.1 Vibrio azureus strain LC2-005 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900476035.1_53694_C01_genomic.fna.gz	data/e.coli-K12.fasta	0.6484	0.1230	0.2826	0.6399	0.6569	NZ_LS483443.1 Aggregatibacter segnis ATCC 33393 strain NCTC 10977 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_010587025.1_ASM1058702v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6480	0.1356	0.2417	0.6391	0.6568	NZ_CP040863.1 Rodentibacter heylii strain G1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009363415.1_ASM936341v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6474	0.1524	0.1573	0.6373	0.6575	NZ_CP045350.1 Vibrio aquimaris strain THAF100 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_024582835.1_ASM2458283v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6452	0.1750	0.1920	0.6358	0.6547	NZ_CP102096.1 Vibrio japonicus strain JCM 31412 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003390675.1_ASM339067v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6450	0.1561	0.1882	0.6370	0.6529	NZ_CP031494.1 Vibrio anguillarum strain PF4-E2-R4 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000024825.1_ASM2482v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6448	0.1664	0.1520	0.6356	0.6539	NC_013456.1 Vibrio antiquarius chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000196495.1_ASM19649v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6447	0.1464	0.1462	0.6364	0.6529	NC_011312.1 Aliivibrio salmonicida LFI1238 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000023065.1_ASM2306v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6442	0.1537	0.2057	0.6348	0.6537	NC_012691.1 Tolumonas auensis DSM 9187, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009828705.1_ASM982870v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6433	0.1274	0.2762	0.6349	0.6517	NZ_CP046531.1 Mannheimia ovis strain ZY170218 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002157875.1_ASM215787v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6433	0.1113	0.1782	0.6335	0.6530	NZ_CP021376.1 Oceanisphaera avium strain AMac2203 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900233005.1_Vibrio_tapetis_CECT4600_genomic.fna.gz	data/e.coli-K12.fasta	0.6427	0.1304	0.1058	0.6342	0.6512	NZ_LT960611.1 Vibrio tapetis subsp. tapetis isolate Vibrio tapetis CECT4600 chromosome A, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002218045.2_ASM221804v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6426	0.1511	0.1668	0.6332	0.6520	NZ_AP018685.1 Vibrio rumoiensis strain FERM P-14531 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900638445.1_57675_E01_genomic.fna.gz	data/e.coli-K12.fasta	0.6425	0.1235	0.2467	0.6342	0.6508	NZ_LR134515.1 Actinobacillus pleuropneumoniae strain NCTC10976 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000091465.1_ASM9146v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6419	0.1434	0.1339	0.6328	0.6510	NC_011753.2 Vibrio atlanticus chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_015356115.1_ASM1535611v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6414	0.1233	0.2295	0.6325	0.6504	NZ_CP063056.1 Rodentibacter haemolyticus strain DSM 111151 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900186995.1_50465_A02_genomic.fna.gz	data/e.coli-K12.fasta	0.6414	0.1154	0.2458	0.6320	0.6508	NZ_LT906463.1 Haemophilus pittmaniae strain NCTC13334 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011064285.1_ASM1106428v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6413	0.1684	0.1683	0.6320	0.6506	NZ_CP049331.1 Vibrio ziniensis strain ZWAL4003 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001995825.2_ASM199582v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6412	0.1566	0.1559	0.6324	0.6501	NZ_CP065150.1 Vibrio kanaloae strain R17 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000931575.1_ASM93157v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6409	0.1236	0.3111	0.6318	0.6500	NZ_CP007470.1 Haemophilus influenzae strain 477 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000801145.1_ASM80114v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6408	0.1260	0.2409	0.6315	0.6501	NZ_CP007715.1 Actinobacillus equuli subsp. equuli strain 19392 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011455875.1_ASM1145587v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6407	0.1524	0.3142	0.6321	0.6493	NZ_CP015031.1 Basfia succiniciproducens strain JF4016 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002157735.2_ASM215773v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6406	0.1533	0.2110	0.6313	0.6498	NZ_AP018689.1 Vibrio aphrogenes strain CA-1004 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011455495.1_ASM1145549v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6404	0.1249	0.2717	0.6313	0.6494	NZ_CP015029.1 Frederiksenia canicola strain HPA 21 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000026085.1_ASM2608v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6402	0.0727	0.0877	0.6322	0.6481	NC_007481.1 Pseudoalteromonas translucida chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000967465.2_ASM96746v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6399	0.1438	0.1229	0.6297	0.6502	NZ_CP063051.1 Vibrio coralliilyticus strain S2052 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009763765.1_ASM976376v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6399	0.1632	0.2095	0.6311	0.6487	NZ_CP046793.1 Vibrio metschnikovii strain 9502-00 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003101015.1_ASM310101v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6394	0.1135	0.2330	0.6299	0.6489	NZ_CP029206.1 Actinobacillus porcitonsillarum strain 9953L55 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002257545.1_ASM225754v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6389	0.1644	0.1901	0.6298	0.6481	NZ_CP022741.1 Vibrio qinghaiensis strain Q67 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_015209785.1_ASM1520978v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6388	0.0792	0.1029	0.6308	0.6467	NZ_CP063663.1 Pseudoalteromonas arabiensis strain LST-1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_005144905.1_ASM514490v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6387	0.1518	0.1390	0.6289	0.6484	NZ_CP039700.1 Vibrio cyclitrophicus strain ECSMB14105 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000739435.1_ASM73943v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6387	0.1169	0.2171	0.6293	0.6480	NZ_CP009159.1 Actinobacillus suis ATCC 33415 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000007745.1_ASM774v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6386	0.1279	0.2569	0.6298	0.6474	NC_006300.1 [Mannheimia] succiniciproducens MBEL55E, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_016469335.1_ASM1646933v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6384	0.0785	0.0917	0.6296	0.6472	NZ_CP059888.1 Flocculibacter collagenilyticus strain SM1988 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_022812045.1_ASM2281204v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6380	0.1641	0.1399	0.6293	0.6466	NZ_CP089203.1 Vibrio splendidus strain 2_C04b chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000772105.1_ASM77210v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6379	0.1542	0.1293	0.6287	0.6470	NZ_CP009354.1 Vibrio tubiashii ATCC 19109 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900636915.1_45532_F02_genomic.fna.gz	data/e.coli-K12.fasta	0.6378	0.1339	0.2662	0.6284	0.6471	NZ_LR134327.1 Aggregatibacter aphrophilus ATCC 33389 strain NCTC 5906 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001456255.1_ASM145625v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6378	0.1676	0.1505	0.6289	0.6466	NZ_CP009977.1 Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759 strain ATCC 14048 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
