Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic.fna	82.44	16.67	15.11	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629777.1 Pseudomonas asplenii strain ATCC 23835 chromosome I	81.94	82.95	4.91	5919814	6529636
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900560965.1_PPRCHA0_genomic.fna	83.17	22.32	19.24	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LS999205.1 Pseudomonas protegens CHA0 chromosome 1, complete sequence	82.68	83.70	5.14	5919814	6868303
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014863585.1_ASM1486358v1_genomic.fna	83.57	22.63	20.41	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_CP062253.1 Pseudomonas gozinkensis strain IzPS32d chromosome, complete genome	82.94	83.99	4.97	5919814	6563527
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly_genomic.fna	87.75	54.25	57.00	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629760.1 Pseudomonas trivialis strain LMG 21464 chromosome I	87.36	88.13	3.97	5919814	5634667
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900103875.1_IMG-taxon_2636416065_annotated_assembly_genomic.fna	83.22	19.89	18.11	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629705.1 Pseudomonas arsenicoxydans strain CECT 7543 chromosome I	82.63	83.69	5.10	5919814	6502978
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013285305.1_ASM1328530v1_genomic.fna	86.99	53.32	54.62	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_CP054205.1 Pseudomonas rhodesiae strain NL2019 chromosome, complete genome	86.57	87.30	4.07	5919814	5779157
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268485.2_ASM1426848v2_genomic.fna	83.39	19.85	17.72	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_CP077090.1 Pseudomonas zeae strain OE 48.2 chromosome, complete genome	82.74	83.94	5.07	5919814	6630739
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900102035.1_IMG-taxon_2667527225_annotated_assembly_genomic.fna	87.21	52.30	46.39	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629689.1 Pseudomonas extremaustralis strain DSM 17835 chromosome I	86.84	87.61	4.03	5919814	6674429
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic.fna	83.53	21.62	19.92	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629803.1 Pseudomonas vancouverensis strain LMG 20222 chromosome I	82.93	84.10	5.36	5919814	6424905
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105485.1_IMG-taxon_2667527397_annotated_assembly_genomic.fna	83.12	20.13	20.05	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_LT629778.1 Pseudomonas granadensis strain LMG 27940 chromosome I	82.39	83.63	5.00	5919814	5943170
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014863605.1_ASM1486360v1_genomic.fna	83.34	21.52	19.41	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_CP062252.1 Pseudomonas allokribbensis strain IzPS23 chromosome, complete genome	82.79	83.92	5.20	5919814	6565027
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_015476275.1_ASM1547627v1_genomic.fna	82.66	13.79	16.08	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NZ_CP064354.1 Pseudomonas fragi strain NL20W chromosome, complete genome	81.96	83.39	5.18	5919814	2538604.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014925355.1_ASM1492535v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021613355.1_ASM2161335v1_genomic.fna	86.80	53.23	55.06	NZ_AQHH01000021.1 Pseudoalteromonas prydzensis ACAM 620 chromosome II, whole genome shotgun sequence	NZ_AQHC01000027.1 Pseudoalteromonas mariniglutinosa NCIMB 1770 chromosome 2, whole genome shotgun sequence	86.35	87.14	3.99	289156.66	186356.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000012725.1_ASM1272v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000013885.1_ASM1388v1_genomic.fna	83.22	27.82	18.89	NC_007406.1 Nitrobacter winogradskyi Nb-255, complete sequence	NC_007964.1 Nitrobacter hamburgensis X14, complete sequence	82.65	83.81	4.36	3402093	1252880.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000331185.2_ASM33118v2_genomic.fna	83.86	17.90	14.66	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP048261.1 Streptomyces rimosus subsp. rimosus ATCC 10970 chromosome, complete genome	83.30	84.30	5.20	7901452	4821945.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019933235.1_ASM1993323v1_genomic.fna	89.32	61.63	60.00	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP082945.1 Streptomyces angustmyceticus strain JCM 4053 chromosome, complete genome	88.97	89.59	3.75	7901452	8116382
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019880305.1_ASM1988030v1_genomic.fna	89.31	62.11	56.85	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP082301.1 Streptomyces decoyicus strain NRRL 2666 chromosome, complete genome	88.97	89.61	4.10	7901452	8632952
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_022221585.1_ASM2222158v1_genomic.fna	89.15	57.59	46.93	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP084681.1 Streptomyces inhibens strain NRRL30439 chromosome, complete genome	88.80	89.43	4.02	7901452	9696490
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002082195.1_ASM208219v1_genomic.fna	85.77	34.25	31.90	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP020569.1 Streptomyces gilvosporeus strain F607 chromosome, complete genome	85.31	86.11	4.97	7901452	8482298
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001984445.1_ASM198444v1_genomic.fna	87.72	48.35	46.34	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP019457.1 Streptomyces lydicus strain GS93 isolate 23 chromosome, complete genome	87.31	88.07	4.51	7901452	8243179
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000280865.2_ASM28086v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008704855.1_ASM870485v1_genomic.fna	89.44	61.17	56.85	NZ_CP072931.1 Streptomyces auratus AGR0001 chromosome, complete genome	NZ_CP023691.1 Streptomyces platensis strain ATCC 23948 chromosome, complete genome	89.13	89.77	3.82	7901452	8501012
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_903989455.1_ASM90398945v1_genomic.fna	87.36	55.35	59.60	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_LR861803.1 Xanthomonas euroxanthea isolate 1 chromosome 1, complete sequence	86.95	87.71	3.79	1783301.6	2484229.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_905142465.1_LMG_31886_genomic.fna	86.60	51.85	52.36	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_LR990739.1 Xanthomonas hydrangeae strain GBBC 2199 chromosome LMG31886, complete sequence	86.25	86.92	3.81	1783301.6	2648893.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_905367715.1_Xanthomonas_sp._CPBF_1494_hybrid_assembly_2_genomic.fna	87.21	53.45	57.22	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_HG999362.1 Xanthomonas arboricola pv. juglandis isolate Xanthomonas arboricola pv. juglandis CPBF 1494 isolated from C. illinoinensis chromosome 1, complete sequence	86.79	87.50	3.43	1783301.6	4997863
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013388375.1_ASM1338837v1_genomic.fna	85.87	46.26	50.07	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_CP058243.1 Xanthomonas campestris pv. raphani strain MAFF106181 chromosome, complete genome	85.44	86.23	3.83	1783301.6	4942039
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002285515.1_ASM228551v1_genomic.fna	86.48	51.12	52.08	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_CP016878.1 Xanthomonas hortorum strain B07-007 chromosome, complete genome	86.02	86.79	3.89	1783301.6	2625452
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009883735.1_ASM988373v1_genomic.fna	86.55	45.76	53.04	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_CP033326.1 Xanthomonas cucurbitae strain ATCC 23378 chromosome, complete genome	86.13	86.95	3.58	1783301.6	2307746
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013177355.1_ASM1317735v1_genomic.fna	85.65	44.00	48.17	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_CP053649.1 Xanthomonas axonopodis pv. vasculorum strain NCPPB 796 chromosome, complete genome	85.12	86.01	3.94	1783301.6	1628926.4
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017724035.1_ASM1772403v1_genomic.fna	86.40	51.49	53.80	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_CP072268.1 Xanthomonas euvesicatoria pv. alfalfae strain CFBP3836 chromosome, complete genome	85.95	86.70	3.56	1783301.6	2560218
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001908725.1_ASM190872v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900183975.1_PD885.1_genomic.fna	84.35	30.55	37.76	NZ_CP018725.1 Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome	NZ_LT853882.1 Xanthomonas fragariae strain PD885 chromosome 1, complete sequence	83.93	84.72	4.02	1783301.6	1442813.6
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009739945.1_ASM973994v1_genomic.fna	83.63	18.70	14.64	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP040336.1 Bacillus luti strain FJ chromosome, complete genome	82.68	84.30	5.87	2081198.5	1328807.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018739485.1_ASM1873948v1_genomic.fna	84.14	20.11	14.70	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP035997.1 Bacillus mycoides strain BPN36/3 chromosome, complete genome	83.16	84.79	5.53	2081198.5	2848532.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016605985.1_ASM1660598v1_genomic.fna	84.06	20.00	14.38	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP064875.1 Bacillus toyonensis strain P18 chromosome, complete genome	83.19	84.88	5.85	2081198.5	2893893.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008807735.1_ASM880773v1_genomic.fna	83.76	20.20	15.06	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP032365.1 Bacillus wiedmannii strain SR52 chromosome, complete genome	82.91	84.56	5.53	2081198.5	2792976.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_011040455.1_ASM1104045v1_genomic.fna	84.35	21.61	16.95	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP049019.1 Bacillus tropicus strain AOA-CPS1 chromosome	83.38	84.98	5.16	2081198.5	2652754.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018141025.1_ASM1814102v1_genomic.fna	83.39	19.98	15.09	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP047366.1 Bacillus nitratireducens strain BM02 chromosome, complete genome	82.50	84.16	5.51	2081198.5	1377940
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002250945.2_ASM225094v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_020861345.1_ASM2086134v1_genomic.fna	83.92	19.89	14.80	NZ_CP024109.1 Bacillus cytotoxicus strain CH_13 chromosome, complete genome	NZ_CP086328.1 Bacillus pacificus strain anQ-h4 chromosome, complete genome	82.97	84.55	5.79	2081198.5	2797320
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003971235.1_ASM397123v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900637665.1_52437_G01_genomic.fna	83.09	18.82	17.03	NZ_CP034661.1 Chryseobacterium aureum strain 17S1E7 chromosome	NZ_LR134386.1 Chryseobacterium nakagawai strain NCTC13529 chromosome 1, complete sequence	82.46	83.66	5.52	5069854	5602501
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003971235.1_ASM397123v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_020872015.1_ASM2087201v1_genomic.fna	83.58	24.72	23.01	NZ_CP034661.1 Chryseobacterium aureum strain 17S1E7 chromosome	NZ_CP073074.1 Chryseobacterium arthrosphaerae strain LMY chromosome, complete genome	83.08	84.08	4.95	5069854	5447405
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003971235.1_ASM397123v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_012273615.1_ASM1227361v1_genomic.fna	82.82	13.93	16.28	NZ_CP034661.1 Chryseobacterium aureum strain 17S1E7 chromosome	NZ_CP050995.1 Chryseobacterium gallinarum strain FDAARGOS_636 chromosome, complete genome	82.09	83.45	4.91	5069854	2169467.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009834165.1_ASM983416v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009834205.1_ASM983420v1_genomic.fna	85.20	35.93	26.76	NZ_CP047186.1 Rathayibacter tanaceti strain VKM Ac-2761 chromosome, complete genome	NZ_CP047180.1 Rathayibacter festucae strain VKM Ac-2802 chromosome, complete genome	84.51	85.66	4.27	3214120	1438798
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017896245.1_ASM1789624v1_genomic.fna	94.08	87.48	81.79	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP072669.1 Wolbachia endosymbiont of Aedes aegypti isolate GV_2018_4 chromosome, complete genome	93.89	94.81	2.00	1185354	1267786
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014771645.1_ASM1477164v1_genomic.fna	82.72	22.25	20.42	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP061738.1 Candidatus Wolbachia massiliensis isolate PL13 chromosome	81.96	83.41	3.04	1185354	1291339
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017869155.1_ASM1786915v1_genomic.fna	93.52	82.35	80.88	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP054598.1 Wolbachia endosymbiont of Ceratosolen solmsi isolate MIAOwCsol chromosome	93.11	94.26	2.67	1185354	1206967
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018467115.1_ASM1846711v1_genomic.fna	94.03	87.76	74.60	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP069053.1 Wolbachia endosymbiont of Drosophila yakuba strain wYak isolate KB166 chromosome, complete genome	93.72	94.74	2.23	1185354	1394392
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021378375.1_ASM2137837v1_genomic.fna	94.04	85.53	78.56	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP076228.1 Wolbachia endosymbiont of Drosophila innubila isolate 11 chromosome, complete genome	93.82	94.76	2.09	1185354	1290587
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017869285.1_ASM1786928v1_genomic.fna	93.71	79.58	73.77	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP054557.1 Wolbachia endosymbiont of Wiebesia pumilae isolate MIAOwWpum chromosome, complete genome	93.41	94.52	2.93	1185354	1278697
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018141665.1_ASM1814166v1_genomic.fna	85.84	41.88	37.05	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP067976.1 Wolbachia endosymbiont of Spodoptera picta strain Spic_B chromosome, complete genome	84.66	86.71	5.36	1185354	1339720
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018467135.1_ASM1846713v1_genomic.fna	93.88	87.63	73.72	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP069060.1 Wolbachia endosymbiont of Drosophila santomea strain wSan isolate KB161 chromosome, complete genome	93.68	94.61	2.13	1185354	1409094
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021609905.1_ASM2160990v1_genomic.fna	93.72	89.25	66.68	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP091195.1 Wolbachia endosymbiont of Delia radicum isolate iso-1 chromosome, complete genome	93.60	94.56	2.16	1185354	1586584
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016584425.1_ASM1658442v1_genomic.fna	94.08	87.48	81.79	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP046925.1 Wolbachia endosymbiont of Drosophila melanogaster isolate wMel chromosome, complete genome	93.89	94.81	2.00	1185354	1267783
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_020995475.1_ASM2099547v1_genomic.fna	86.09	40.85	35.04	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP087954.1 Wolbachia endosymbiont of Corcyra cephalonica isolate SYLI2103 chromosome, complete genome	84.96	86.97	4.22	1185354	460628
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014107475.1_ASM1410747v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018491735.2_ASM1849173v2_genomic.fna	85.04	39.00	37.54	NZ_CP050531.1 Wolbachia pipientis isolate wStv chromosome	NZ_CP084694.1 Wolbachia endosymbiont of Anopheles demeilloni isolate wAnD chromosome, complete genome	83.89	85.81	5.19	1185354	1231247
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000763515.1_ASM76351v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648575.1_ASM964857v1_genomic.fna	84.62	39.66	39.63	NZ_CP009577.1 Listeria ivanovii subsp. ivanovii strain WSLC 3010 chromosome, complete genome	NZ_CP045743.1 Listeria innocua strain CFSAN044836 chromosome, complete genome	83.93	85.31	4.73	2919548	1461074
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000763515.1_ASM76351v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900187315.1_52087_C01_genomic.fna	84.96	40.99	42.53	NZ_CP009577.1 Listeria ivanovii subsp. ivanovii strain WSLC 3010 chromosome, complete genome	NZ_LT906444.1 Listeria welshimeri strain NCTC11857 chromosome 1, complete sequence	84.14	85.56	4.56	2919548	2814137
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001277995.1_ASM127799v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002355155.1_ASM235515v1_genomic.fna	83.70	18.18	15.59	NZ_CP009220.1 Corynebacterium deserti GIMN1.010 chromosome, complete genome	NZ_AP017369.1 Corynebacterium suranareeae strain N24 chromosome	82.48	84.60	7.15	1011297.7	3537507
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001686985.1_ASM168698v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013170725.1_ASM1317072v1_genomic.fna	84.65	33.30	37.04	NZ_CP015318.1 Mesorhizobium amorphae CCNWGS0123 chromosome, complete genome	NZ_CP033361.1 Mesorhizobium erdmanii strain NZP2014 chromosome, complete genome	84.25	84.98	3.91	1468790.4	6602217
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001686985.1_ASM168698v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_012913625.1_ASM1291362v1_genomic.fna	85.51	38.49	43.29	NZ_CP015318.1 Mesorhizobium amorphae CCNWGS0123 chromosome, complete genome	NZ_CP051772.1 Mesorhizobium japonicum R7A chromosome, complete genome	85.10	85.82	4.09	1468790.4	6530403
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001686985.1_ASM168698v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013170785.1_ASM1317078v1_genomic.fna	85.17	36.76	37.49	NZ_CP015318.1 Mesorhizobium amorphae CCNWGS0123 chromosome, complete genome	NZ_CP033507.1 Mesorhizobium jarvisii strain ATCC 33669 chromosome, complete genome	84.72	85.51	3.87	1468790.4	2400352.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001686985.1_ASM168698v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014189455.1_ASM1418945v1_genomic.fna	85.42	39.93	34.71	NZ_CP015318.1 Mesorhizobium amorphae CCNWGS0123 chromosome, complete genome	NZ_CP050296.1 Mesorhizobium huakuii strain 583 chromosome, complete genome	84.97	85.75	4.01	1468790.4	2112311.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002006235.2_ASM200623v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002006355.2_ASM200635v2_genomic.fna	97.95	86.64	85.41	NZ_CP096988.1 Clostridium aurantibutyricum strain DSM 793 chromosome, complete genome	NZ_CP096980.1 Clostridium felsineum DSM 794 chromosome, complete genome	97.94	98.31	1.74	1722639.6	1747398
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003606385.1_ASM360638v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_004010955.1_ASM401095v1_genomic.fna	91.82	82.78	80.58	NZ_CP032514.1 Actinomyces lilanjuaniae strain 2129 chromosome	NZ_CP025227.1 Actinomyces wuliandei strain 299 chromosome, complete genome	91.85	92.47	2.51	3025012	3107761
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016694755.2_ASM1669475v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900184295.1_Chr_1_genomic.fna	84.47	34.81	34.38	NZ_CP068034.2 Pseudomonas syringae strain BIM B-268 chromosome, complete genome	NZ_LT855380.1 Pseudomonas viridiflava strain CFBP 1590 isolate E12-5 chromosome I, complete sequence	83.91	84.97	5.09	6018586	6093513
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016694755.2_ASM1669475v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_023278125.1_ASM2327812v1_genomic.fna	86.35	51.19	52.33	NZ_CP068034.2 Pseudomonas syringae strain BIM B-268 chromosome, complete genome	NZ_CP066270.1 Pseudomonas tremae strain PA-1-10F chromosome, complete genome	85.91	86.75	4.05	6018586	1962581
