Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
references/D2/Bacillus_cereus_F_NZ_CM001787.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.37	86.41	82.50	NZ_CM001787.1 Bacillus cereus F chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	94.08	94.68	2.75	5255772	1834814.6
references/D2/Bacillus_cereus_GCA_001584005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.36	81.24	80.84	LOMR01000001.1 Bacillus cereus strain FSL W8-0050 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	94.01	94.64	2.91	50711.15	1834814.6
references/D2/Bacillus_cereus_GCA_001044555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.28	80.31	81.20	JZEV01000003.1 Bacillus cereus strain F3162-04 contig1288, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.93	94.52	3.02	72278.1	1834814.6
references/D2/Bacillus_cereus_GCA_000987785.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.25	81.27	80.73	LBBY01000001.1 Bacillus cereus strain KS100Bc 11423.BC102.1.00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.92	94.55	3.17	56954.645	1834814.6
references/D2/Bacillus_cereus_ATCC_10987_NC_003909.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.25	85.31	84.20	NC_003909.8 Bacillus cereus ATCC 10987, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.91	94.51	2.99	2716326	1834814.6
references/D2/Bacillus_cereus_GCA_001901905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.23	81.44	81.44	MIFC01000001.1 Bacillus cereus strain MOD1_Bc112 Bc112_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.94	94.48	3.02	61849.215	1834814.6
references/D2/Bacillus_cereus_GCA_001901895.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.20	80.89	81.12	MIFD01000001.1 Bacillus cereus strain MOD1_Bc111 Bc111_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.91	94.49	3.12	51591.7	1834814.6
references/D2/Bacillus_thuringiensis_NZ_CP013274.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	94.18	87.77	85.35	NZ_CP013274.1 Bacillus thuringiensis strain CTC, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.89	94.41	2.56	2676463	1834814.6
references/D2/Bacillus_cereus_GCA_001044565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.71	78.43	84.44	JYPH01000003.1 Bacillus cereus strain F528-94 contig198, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.41	94.03	3.05	120939.445	1834814.6
references/D2/Bacillus_cereus_MM3_NZ_CM000718.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.50	80.08	80.70	NZ_CM000718.1 Bacillus cereus MM3 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.20	93.74	2.22	5547057	1834814.6
references/D2/Bacillus_cereus_BAG3O_1_GCA_000399645.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.40	75.30	80.37	KB976979.1 Bacillus cereus BAG3O-1 genomic scaffold acqxM-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.13	93.66	2.77	979174	1834814.6
references/D2/Bacillus_cereus_BAG2O_3_GCA_000399285.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.38	76.31	80.58	KB976530.1 Bacillus cereus BAG2O-3 genomic scaffold acfXF-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.12	93.64	2.72	830348.1	1834814.6
references/D2/Bacillus_cereus_BAG6X1_1_GCA_000293565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.37	79.45	79.78	JH804637.1 Bacillus cereus BAG6X1-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.99	93.62	2.74	1105445.3	1834814.6
references/D2/Bacillus_cereus_B5_2_GCA_000399625.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.35	77.10	81.81	KB976954.1 Bacillus cereus B5-2 genomic scaffold acqwr-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.07	93.60	2.86	233651.77	1834814.6
references/D2/Bacillus_cereus_BAG5X2_1_GCA_000291375.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.30	74.52	79.27	JH791975.1 Bacillus cereus BAG5X2-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.99	93.57	2.69	650587.9	1834814.6
references/D2/Bacillus_cereus_GCA_001932005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.30	75.50	80.23	MSBQ01000001.1 Bacillus cereus strain PJC48 contig1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	93.05	93.52	2.87	73110.04	1834814.6
references/D2/Bacillus_cereus_BAG2X1_2_GCA_000291495.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.26	79.41	80.64	JH791910.1 Bacillus cereus BAG2X1-2 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.99	93.53	2.71	1397413.5	1834814.6
references/D2/Bacillus_cereus_GCA_001008655.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.24	76.86	80.27	LCYN01000001.1 Bacillus cereus strain B4147 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.87	93.53	2.97	143724.72	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001756265.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.20	75.32	80.15	LXLK01000001.1 Bacillus thuringiensis strain GOE6 BTGOE6_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.91	93.43	2.98	31323.738	1834814.6
references/D2/Bacillus_cereus_GCA_001044745.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.12	82.02	80.68	LABO01000001.1 Bacillus cereus strain RIMV BC 126, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.80	93.40	2.92	115206.85	1834814.6
references/D2/Bacillus_cereus_GCA_900155895.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.12	82.63	78.95	FTLZ01000018.1 Bacillus cereus strain RU36C genome assembly, contig: Ga0136731_118, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.75	93.41	3.03	292178.5	1834814.6
references/D2/Bacillus_cereus_GCA_001044575.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.11	79.71	79.98	JYPF01000023.1 Bacillus cereus strain 14294-3 (M6) contig551, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.83	93.39	2.97	220932.2	1834814.6
references/D2/Bacillus_cereus_GCA_001901305.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.07	73.69	79.04	MPON01000001.1 Bacillus cereus strain NZAS03 NZAS03_mira_c1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.79	93.33	2.92	134185.19	1834814.6
references/D2/Bacillus_cereus_GCA_900101305.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.06	75.00	78.99	FMZR01000052.1 Bacillus cereus strain KPR-7A genome assembly, contig: Ga0059125_152, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.74	93.38	3.07	107347.87	1834814.6
references/D2/Bacillus_cereus_GCA_001901245.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.01	74.08	79.77	MPOM01000001.1 Bacillus cereus strain NZAS02 NZAS02_mira_c1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.62	93.29	3.01	70554.62	1834814.6
references/D2/Bacillus_cereus_GCA_001317525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.01	81.58	80.09	LJXA01000001.1 Bacillus cereus strain S612 AN402.Contig345, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.68	93.26	3.08	192992.36	1834814.6
references/D2/Bacillus_cereus_AH1271_NZ_CM000739.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	93.00	79.40	81.60	NZ_CM000739.1 Bacillus cereus AH1271 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.70	93.24	2.76	5656704	1834814.6
references/D2/Bacillus_cereus_GCA_001008565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.99	76.14	83.75	LCYI01000001.1 Bacillus cereus strain B4077 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.66	93.31	3.39	96105.35	1834814.6
references/D2/Bacillus_cereus_GCA_001044815.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.86	73.62	83.27	LABL01000004.1 Bacillus cereus strain MHI 226, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.51	93.16	3.50	103767.93	1834814.6
references/D2/Bacillus_cereus_GCA_001619355.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.76	67.44	78.78	LJKE01000032.1 Bacillus cereus strain B4088 scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.42	93.09	3.17	47280.742	1834814.6
references/D2/Bacillus_cereus_GCA_001583845.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.71	61.79	63.47	LOQD01000001.1 Bacillus cereus strain FSL W8-0767 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.48	92.93	3.08	5637.0728	1834814.6
references/D2/Bacillus_cereus_GCA_001566705.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.70	74.14	69.81	LRRP01000003.1 Bacillus cereus strain DSM 626 contig100, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.42	92.88	2.77	11673.612	1834814.6
references/D2/Bacillus_cereus_GCA_001058585.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.46	67.27	68.67	JURN01000001.1 Bacillus cereus strain 820_BCER 0_4618_32410, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.20	92.66	3.23	8711.937	1834814.6
references/D2/Bacillus_cereus_NZ_CP011155.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.36	72.94	79.25	NZ_CP011155.1 Bacillus cereus strain HN001, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.06	92.65	3.00	1993611.4	1834814.6
references/D2/Bacillus_cereus_GCA_001044665.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.31	70.67	70.78	JYPK01000001.1 Bacillus cereus strain F4430-73 contig0, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	92.05	92.53	3.18	12334.2705	1834814.6
references/D2/Bacillus_cereus_GCA_001579695.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.26	78.39	76.71	LSTW01000001.1 Bacillus cereus strain 905 contig00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.96	92.53	3.07	42750.66	1834814.6
references/D2/Bacillus_cereus_GCA_001683705.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.24	69.40	70.65	LEBX01000173.1 Bacillus cereus strain AH725 contig00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.96	92.45	3.22	9594.214	1834814.6
references/D2/Bacillus_cereus_GCA_001940365.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.21	61.28	68.41	MNKZ01000001.1 Bacillus cereus strain MOD1_Bc174 E80F4D_S2_L001_R1_001_trimmed_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.98	92.41	3.02	9912.1045	1834814.6
references/D2/Bacillus_cereus_GCA_001913405.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.18	73.21	75.00	MIFK01000001.1 Bacillus cereus strain MOD1_Bc23 Bc23_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.85	92.46	3.12	45845.332	1834814.6
references/D2/Bacillus_cereus_GCA_001729445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.17	74.12	72.34	MAID01000001.1 Bacillus cereus strain A50 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.90	92.41	3.03	23259.498	1834814.6
references/D2/Bacillus_cereus_VD154_GCA_000290795.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.16	68.28	78.22	JH791880.1 Bacillus cereus VD154 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.85	92.46	3.18	331873.25	1834814.6
references/D2/Bacillus_cereus_NZ_CP011145.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.15	76.06	78.47	NZ_CP011145.1 Bacillus cereus strain FORC_013, complete sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.83	92.42	3.00	2839331	1834814.6
references/D2/Bacillus_thuringiensis_Sbt003_GCA_000878525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.11	68.78	77.19	KN849181.1 Bacillus thuringiensis Sbt003 genomic scaffold scaffold0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.71	92.40	3.11	101268.64	1834814.6
references/D2/Bacillus_cereus_NZ_CP012691.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.10	78.08	77.03	NZ_CP012691.1 Bacillus cereus strain FORC_024, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.72	92.38	2.97	5430118	1834814.6
references/D2/Bacillus_cereus_GCA_001913475.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.10	71.90	73.58	MIFI01000001.1 Bacillus cereus strain MOD1_Bc68 Bc68_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.84	92.36	3.09	22089.666	1834814.6
references/D2/Bacillus_cereus_GCA_001619445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.07	79.57	77.11	LJKC01000054.1 Bacillus cereus strain B4084 scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.80	92.31	2.82	104601.65	1834814.6
references/D2/Bacillus_cereus_GCA_001909175.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.06	80.74	75.03	LZOD01000001.1 Bacillus cereus strain BC04 scaffold100xsize501, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.74	92.28	2.80	46925.246	1834814.6
references/D2/Bacillus_cereus_GCA_001044715.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.03	77.05	78.29	LABI01000005.1 Bacillus cereus strain INRA C3, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.70	92.28	3.27	147190.34	1834814.6
references/D2/Bacillus_cereus_GCA_001982855.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.02	77.56	74.72	MLKE01000001.1 Bacillus cereus strain MOD1_Bc149 D56F2C_S5_L001_R1_001_trimmed_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.72	92.31	3.10	29793.107	1834814.6
references/D2/Bacillus_thuringiensis_NZ_CP014282.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.02	69.18	80.32	NZ_CP014282.1 Bacillus thuringiensis strain Bt185, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.62	92.28	3.17	710055.56	1834814.6
references/D2/Bacillus_thuringiensis_serovar_pakistani_str__T13001_NZ_CM000750.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.01	70.91	77.78	NZ_CM000750.1 Bacillus thuringiensis serovar pakistani str. T13001 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.70	92.31	3.14	6037513	1834814.6
references/D2/Bacillus_cereus_VD200_GCA_000290715.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.00	69.04	78.70	JH791819.1 Bacillus cereus VD200 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.68	92.27	2.98	448158.28	1834814.6
references/D2/Bacillus_cereus_VD156_GCA_000290775.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	92.00	68.64	80.08	JH791865.1 Bacillus cereus VD156 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.63	92.26	2.98	428086.6	1834814.6
references/D2/Bacillus_cereus_GCA_001677965.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.99	79.65	78.91	LZRI01000001.1 Bacillus cereus strain MROC2 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.66	92.24	3.07	151473.89	1834814.6
references/D2/Bacillus_cereus_GCA_001583935.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.99	59.98	74.69	LOMO01000001.1 Bacillus cereus strain FSL K6-0073 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.71	92.21	3.20	25387.137	1834814.6
references/D2/Bacillus_cereus_GCA_001729295.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.97	77.79	72.25	LZPN01000001.1 Bacillus cereus strain A9 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.71	92.22	3.19	22420.64	1834814.6
references/D2/Bacillus_cereus_VD014_GCA_000291255.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.97	70.57	79.54	JH792025.1 Bacillus cereus VD014 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.69	92.20	2.86	1551045.8	1834814.6
references/D2/Bacillus_cereus_GCA_001583865.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.96	71.46	76.30	LOQB01000001.1 Bacillus cereus strain FSL W8-0824 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.68	92.19	2.94	38410.99	1834814.6
references/D2/Bacillus_cereus_GCA_001077095.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.96	79.39	77.15	JURL01000007.1 Bacillus cereus strain 822_BCER 181_179777_2789929, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.66	92.22	3.06	43492.934	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001757695.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.95	80.15	77.86	LXLH01000001.1 Bacillus thuringiensis strain GOE3 BTGOE3_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.59	92.17	2.96	89125.07	1834814.6
references/D2/Bacillus_cereus_GCA_001008595.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.95	68.16	77.22	LCYK01000001.1 Bacillus cereus strain B4080 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.64	92.20	3.38	71680.22	1834814.6
references/D2/Bacillus_cereus_B4264_NC_011725.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.95	80.13	78.89	NC_011725.1 Bacillus cereus B4264, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.65	92.26	3.24	5419036	1834814.6
references/D2/Bacillus_cereus_GCA_001619525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.95	80.89	76.57	LJKH01000015.1 Bacillus cereus strain B4118 scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.67	92.22	2.93	96491.336	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001757685.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.94	80.15	78.00	LXLG01000001.1 Bacillus thuringiensis strain GOE2 BTGOE2_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.58	92.19	3.05	124575.95	1834814.6
references/D2/Bacillus_cereus_CP014486.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.94	80.78	78.85	CP014486.1 Bacillus cereus strain FORC021, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.56	92.20	3.05	2686647	1834814.6
references/D2/Bacillus_cereus_BDRD_Cer4_NZ_CM000726.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.93	78.31	76.78	NZ_CM000726.1 Bacillus cereus BDRD-Cer4 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.65	92.21	2.95	5397450	1834814.6
references/D2/Bacillus_cereus_NZ_CP012483.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.93	80.97	79.41	NZ_CP012483.1 Bacillus cereus strain NJ-W, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.67	92.19	2.74	1349627.8	1834814.6
references/D2/Bacillus_cereus_m1550_NZ_CM000722.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.91	81.83	77.99	NZ_CM000722.1 Bacillus cereus m1550 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.55	92.19	2.79	5246493	1834814.6
references/D2/Bacillus_thuringiensis_serovar_huazhongensis_BGSC_4BD1_NZ_CM000756.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.91	70.35	79.63	NZ_CM000756.1 Bacillus thuringiensis serovar huazhongensis BGSC 4BD1 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.57	92.16	2.94	6231196	1834814.6
references/D2/Bacillus_cereus_ATCC_14579_NC_004722.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.90	78.52	77.42	NC_004722.1 Bacillus cereus ATCC 14579 chromosome, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.58	92.20	3.20	2713541.5	1834814.6
references/D2/Bacillus_thuringiensis_serovar_tolworthi_NZ_AP014864.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.90	64.07	79.97	NZ_AP014864.1 Bacillus thuringiensis serovar tolworthi DNA, complete genome, strain: Pasteur Institute Standard strain	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.48	92.19	3.17	763399	1834814.6
