assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
references/D3/Escherichia_coli_GCA_001571505.LargeContigs.fna	237	5610184	23671	213298	20	104304	0
references/D3/Escherichia_coli_GCA_001571565.LargeContigs.fna	54	5051675	93549	651192	5	353408	3518
references/D3/Escherichia_coli_GCA_001571575.LargeContigs.fna	89	5197415	58397	667576	7	285854	3881
references/D3/Escherichia_coli_GCA_001571585.LargeContigs.fna	94	5319554	56591	428186	13	141701	20118
references/D3/Escherichia_coli_GCA_001571595.LargeContigs.fna	108	4975489	46069	286395	14	129434	1325
references/D3/Escherichia_coli_GCA_001571645.LargeContigs.fna	90	4931096	54789	337542	13	139917	2764
references/D3/Escherichia_coli_GCA_001571665.LargeContigs.fna	65	4888602	75209	464702	9	177291	2213
references/D3/Escherichia_coli_GCA_001571675.LargeContigs.fna	41	4840937	118071	721384	6	255814	2759
references/D3/Escherichia_coli_GCA_001571685.LargeContigs.fna	164	5055681	30827	312933	19	88241	16260
references/D3/Escherichia_coli_GCA_001571725.LargeContigs.fna	63	4802009	76222	537870	6	284163	2640
references/D3/Escherichia_coli_GCA_001571745.LargeContigs.fna	61	5096651	83551	724948	5	356818	4042
references/D3/Escherichia_coli_GCA_001571755.LargeContigs.fna	74	5245631	70886	795390	7	203948	6524
references/D3/Escherichia_coli_GCA_001571805.LargeContigs.fna	205	5242722	25574	270027	18	102615	0
references/D3/Escherichia_coli_GCA_001571825.LargeContigs.fna	224	5452506	24341	314152	18	97984	0
references/D3/Escherichia_coli_GCA_001571835.LargeContigs.fna	241	5620770	23322	213176	21	98201	95
references/D3/Escherichia_coli_GCA_001571845.LargeContigs.fna	223	5767046	25861	212141	21	101605	40
references/D3/Escherichia_coli_GCA_001571885.LargeContigs.fna	226	5772145	25540	250302	21	99355	0
references/D3/Escherichia_coli_GCA_001571905.LargeContigs.fna	233	5580622	23951	226800	22	92412	0
references/D3/Escherichia_coli_GCA_001571915.LargeContigs.fna	194	5230645	26962	270755	16	111879	0
references/D3/Escherichia_coli_GCA_001571925.LargeContigs.fna	202	5237854	25929	264552	17	106876	0
references/D3/Escherichia_coli_GCA_001571965.LargeContigs.fna	228	5591459	24523	213132	20	100543	0
references/D3/Escherichia_coli_GCA_001571985.LargeContigs.fna	202	5469135	27074	315261	19	97925	0
references/D3/Escherichia_coli_GCA_001571995.LargeContigs.fna	282	5455724	19346	154800	32	51066	21
references/D3/Escherichia_coli_GCA_001572005.LargeContigs.fna	228	5692772	24968	251079	21	91936	46
references/D3/Escherichia_coli_GCA_001572045.LargeContigs.fna	261	5774742	22125	250317	22	99551	92
references/D3/Escherichia_coli_GCA_001572135.LargeContigs.fna	225	5435946	24159	314150	19	88079	22
references/D3/Escherichia_coli_GCA_001572145.LargeContigs.fna	219	5463838	24949	314151	18	97888	74
references/D3/Escherichia_coli_GCA_001572185.LargeContigs.fna	220	5765919	26208	250302	20	95813	0
references/D3/Escherichia_coli_GCA_001572205.LargeContigs.fna	261	5755303	22050	247013	22	97422	95
references/D3/Escherichia_coli_GCA_001572215.LargeContigs.fna	226	5462433	24170	214248	19	97619	229
references/D3/Escherichia_coli_GCA_001572245.LargeContigs.fna	214	5580821	26078	246859	19	97422	139
references/D3/Escherichia_coli_GCA_001572265.LargeContigs.fna	188	5375233	28591	312063	19	94135	187
references/D3/Escherichia_coli_GCA_001572285.LargeContigs.fna	307	5793537	18871	168609	27	73762	56
references/D3/Escherichia_coli_GCA_001572295.LargeContigs.fna	286	5385520	18830	180351	28	61394	84
references/D3/Escherichia_coli_GCA_001572325.LargeContigs.fna	283	5416966	19141	166901	30	55891	148
references/D3/Escherichia_coli_GCA_001572345.LargeContigs.fna	243	5623073	23140	250733	25	68123	127
references/D3/Escherichia_coli_GCA_001572365.LargeContigs.fna	215	5487591	25523	312043	19	96395	348
references/D3/Escherichia_coli_GCA_001572375.LargeContigs.fna	181	5381455	29731	252412	19	93552	50
references/D3/Escherichia_coli_GCA_001572405.LargeContigs.fna	176	5387458	30610	285633	18	100643	0
references/D3/Escherichia_coli_GCA_001572425.LargeContigs.fna	205	5600782	27320	250440	22	88641	468
references/D3/Escherichia_coli_GCA_001572445.LargeContigs.fna	251	5696912	22696	247446	23	83378	246
references/D3/Escherichia_coli_GCA_001572455.LargeContigs.fna	214	5329249	24903	271066	17	105507	0
references/D3/Escherichia_coli_GCA_001572485.LargeContigs.fna	251	5548726	22106	230106	22	91724	282
references/D3/Escherichia_coli_GCA_001572505.LargeContigs.fna	213	5566901	26135	255371	20	98643	2
references/D3/Escherichia_coli_GCA_001572525.LargeContigs.fna	244	5786066	23713	212331	22	99647	78
references/D3/Escherichia_coli_GCA_001572535.LargeContigs.fna	265	5742998	21671	191181	24	73378	87
references/D3/Escherichia_coli_GCA_001572565.LargeContigs.fna	208	5601877	26932	250306	21	92159	0
references/D3/Escherichia_coli_GCA_001572585.LargeContigs.fna	296	5491992	18554	169499	32	56912	0
references/D3/Escherichia_coli_GCA_001572605.LargeContigs.fna	280	5453529	19476	147183	30	56065	0
references/D3/Escherichia_coli_GCA_001572615.LargeContigs.fna	278	5261793	18927	169944	30	54582	0
references/D3/Escherichia_coli_GCA_001572635.LargeContigs.fna	216	5439903	25184	284998	19	89017	0
references/D3/Escherichia_coli_GCA_001575275.LargeContigs.fna	85	4681743	55079	377845	9	195015	863
references/D3/Escherichia_coli_GCA_001575285.LargeContigs.fna	131	4692191	35818	506921	12	122779	796
references/D3/Escherichia_coli_GCA_001575295.LargeContigs.fna	97	4860288	50106	558505	10	147498	675
references/D3/Escherichia_coli_GCA_001575305.LargeContigs.fna	87	4798782	55158	401695	13	127574	671
references/D3/Escherichia_coli_GCA_001575355.LargeContigs.fna	86	4785734	55648	289625	12	125338	527
references/D3/Escherichia_coli_GCA_001575375.LargeContigs.fna	108	5029090	46565	302474	15	123812	1214
references/D3/Escherichia_coli_GCA_001575385.LargeContigs.fna	69	5019853	72751	323503	11	151638	1867
references/D3/Escherichia_coli_GCA_001575395.LargeContigs.fna	94	4838409	51472	430867	10	162926	1156
references/D3/Escherichia_coli_GCA_001575435.LargeContigs.fna	101	4906696	48581	478657	9	185890	726
references/D3/Escherichia_coli_GCA_001575455.LargeContigs.fna	68	4882706	71804	550077	8	171755	18642
references/D3/Escherichia_coli_GCA_001575465.LargeContigs.fna	70	4893415	69905	641253	8	198586	1418
references/D3/Escherichia_coli_GCA_001575475.LargeContigs.fna	117	4641274	39669	450562	11	117054	904
references/D3/Escherichia_coli_GCA_001575515.LargeContigs.fna	117	4903107	41906	298261	15	124456	829
references/D3/Escherichia_coli_GCA_001575535.LargeContigs.fna	110	4843859	44035	305797	14	127568	906
references/D3/Escherichia_coli_GCA_001575545.LargeContigs.fna	129	4997899	38743	263380	13	138738	1098
references/D3/Escherichia_coli_GCA_001575555.LargeContigs.fna	80	5011700	62646	363155	10	204415	812
references/D3/Escherichia_coli_GCA_001575595.LargeContigs.fna	76	4809107	63277	516535	8	210633	1958
references/D3/Escherichia_coli_GCA_001575615.LargeContigs.fna	74	4571499	61777	502428	8	175810	892
references/D3/Escherichia_coli_GCA_001575625.LargeContigs.fna	103	5030500	48839	372054	10	176251	2002
references/D3/Escherichia_coli_GCA_001575635.LargeContigs.fna	99	4569597	46157	363229	11	134782	1090
references/D3/Escherichia_coli_GCA_001575675.LargeContigs.fna	133	4876994	36669	236368	15	119359	4063
references/D3/Escherichia_coli_GCA_001575695.LargeContigs.fna	94	4568301	48598	360692	11	134929	2205
references/D3/Escherichia_coli_GCA_001575705.LargeContigs.fna	69	4684427	67890	531285	6	294960	521
references/D3/Escherichia_coli_GCA_001575715.LargeContigs.fna	97	4706160	48517	659177	9	162060	1722
references/D3/Escherichia_coli_GCA_001575755.LargeContigs.fna	51	4685746	91877	696179	6	258239	955
references/D3/Escherichia_coli_GCA_001575775.LargeContigs.fna	131	4900268	37406	258157	16	105721	1813
references/D3/Escherichia_coli_GCA_001575785.LargeContigs.fna	142	5041588	35504	234969	18	101172	801
references/D3/Escherichia_coli_GCA_001575795.LargeContigs.fna	79	4921425	62296	335646	11	172294	1251
references/D3/Escherichia_coli_GCA_001575835.LargeContigs.fna	145	4693077	32366	194804	21	75814	1781
references/D3/Escherichia_coli_GCA_001575855.LargeContigs.fna	66	4762037	72152	354986	9	190490	975
references/D3/Escherichia_coli_GCA_001575865.LargeContigs.fna	93	4726241	50819	419123	12	144430	598
references/D3/Escherichia_coli_GCA_001575885.LargeContigs.fna	64	4873876	76154	851424	5	281330	1757
references/D3/Escherichia_coli_GCA_001575915.LargeContigs.fna	64	4762560	74415	354986	9	190466	413
references/D3/Escherichia_coli_GCA_001575935.LargeContigs.fna	114	4760545	41759	662635	9	145273	2810
references/D3/Escherichia_coli_GCA_001575945.LargeContigs.fna	96	4854863	50571	389066	11	132643	1266
references/D3/Escherichia_coli_GCA_001575965.LargeContigs.fna	204	5077615	24890	209299	20	86589	1415
references/D3/Escherichia_coli_GCA_001575995.LargeContigs.fna	94	4769390	50738	317403	11	153350	1123
references/D3/Escherichia_coli_GCA_001576015.LargeContigs.fna	123	5118790	41616	391401	12	131658	895
references/D3/Escherichia_coli_GCA_001576025.LargeContigs.fna	63	4763248	75607	544866	6	289600	1441
references/D3/Escherichia_coli_GCA_001576035.LargeContigs.fna	73	5095132	69796	936232	7	221730	1728
references/D3/Escherichia_coli_GCA_001576075.LargeContigs.fna	139	5035241	36224	289525	16	105940	2252
references/D3/Escherichia_coli_GCA_001576095.LargeContigs.fna	117	5100320	43592	432682	12	147490	3196
references/D3/Escherichia_coli_GCA_001576105.LargeContigs.fna	63	4889292	77607	680181	6	283215	1541
references/D3/Escherichia_coli_GCA_001576135.LargeContigs.fna	64	4914251	76785	587663	7	284734	2803
references/D3/Escherichia_coli_GCA_001576155.LargeContigs.fna	83	4846990	58397	277972	13	126578	1524
references/D3/Escherichia_coli_GCA_001576175.LargeContigs.fna	95	4812038	50653	541366	8	188514	1227
references/D3/Escherichia_coli_GCA_001576195.LargeContigs.fna	110	4585875	41689	272497	15	97200	255
references/D3/Escherichia_coli_GCA_001576205.LargeContigs.fna	113	5517435	48826	481874	9	203641	2570
references/D3/Escherichia_coli_GCA_001576235.LargeContigs.fna	70	4798068	68543	328663	9	175841	676
references/D3/Escherichia_coli_GCA_001576295.LargeContigs.fna	152	4693391	30877	272285	17	92922	1369
references/D3/Escherichia_coli_GCA_001576305.LargeContigs.fna	70	4858485	69406	549854	7	258540	1207
references/D3/Escherichia_coli_GCA_001576315.LargeContigs.fna	98	5077728	51813	275377	16	123042	1868
references/D3/Escherichia_coli_GCA_001576325.LargeContigs.fna	353	5632423	15955	683555	9	203394	9938
references/D3/Escherichia_coli_GCA_001576375.LargeContigs.fna	357	5308409	14869	237764	19	74377	7598
references/D3/Escherichia_coli_GCA_001576385.LargeContigs.fna	53	4745878	89544	668623	5	396314	948
references/D3/Escherichia_coli_GCA_001576395.LargeContigs.fna	97	4815791	49647	466916	10	158360	1442
references/D3/Escherichia_coli_GCA_001576435.LargeContigs.fna	118	4855083	41144	467381	10	130010	1979
references/D3/Escherichia_coli_GCA_001576455.LargeContigs.fna	182	5467298	30040	308007	18	96973	2711
references/D3/Escherichia_coli_GCA_001576465.LargeContigs.fna	109	4989392	45774	461530	10	147496	2516
references/D3/Escherichia_coli_GCA_001576495.LargeContigs.fna	73	4820596	66035	428116	9	185906	1450
references/D3/Escherichia_coli_GCA_001576505.LargeContigs.fna	79	4599528	58221	547382	9	160532	1874
references/D3/Escherichia_coli_GCA_001576545.LargeContigs.fna	143	5136543	35919	449416	11	138647	2691
references/D3/Escherichia_coli_GCA_001580255.LargeContigs.fna	28	5138345	183512	2951944	1	2951944	0
references/D3/Escherichia_coli_GCA_001582895.LargeContigs.fna	3	4712903	1570967	4668981	1	4668981	0
references/D3/Escherichia_coli_GCA_001582905.LargeContigs.fna	4	4754107	1188526	4660490	1	4660490	0
references/D3/Escherichia_coli_GCA_001597815.LargeContigs.fna	198	4906893	24782	490296	11	119194	0
references/D3/Escherichia_coli_GCA_001597825.LargeContigs.fna	161	4903099	30454	353755	11	136937	0
references/D3/Escherichia_coli_GCA_001611705.LargeContigs.fna	123	4723513	38402	312122	14	105459	0
references/D3/Escherichia_coli_GCA_001611715.LargeContigs.fna	81	4982289	61509	494249	8	240814	0
references/D3/Escherichia_coli_GCA_001611725.LargeContigs.fna	137	5390401	39345	430025	11	169403	0
references/D3/Escherichia_coli_GCA_001614895.LargeContigs.fna	1590	2622866	1649	8442	541	1644	1837
references/D3/Escherichia_coli_GCA_001619065.LargeContigs.fna	414	5272882	12736	106192	50	35081	0
references/D3/Escherichia_coli_GCA_001619075.LargeContigs.fna	336	5268022	15678	189040	32	53217	0
references/D3/Escherichia_coli_GCA_001619085.LargeContigs.fna	381	5253784	13789	196538	42	36653	0
references/D3/Escherichia_coli_GCA_001619095.LargeContigs.fna	486	5316258	10938	122297	58	28161	0
references/D3/Escherichia_coli_GCA_001619135.LargeContigs.fna	364	5270788	14480	170708	32	45404	0
references/D3/Escherichia_coli_GCA_001619145.LargeContigs.fna	392	5281192	13472	154728	40	39671	0
references/D3/Escherichia_coli_GCA_001619155.LargeContigs.fna	501	5388574	10755	130793	55	30845	0
references/D3/Escherichia_coli_GCA_001619195.LargeContigs.fna	355	5276931	14864	300834	31	46458	0
references/D3/Escherichia_coli_GCA_001619205.LargeContigs.fna	423	5288806	12503	158458	45	35603	0
references/D3/Escherichia_coli_GCA_001619225.LargeContigs.fna	407	5311224	13049	125150	39	44510	0
references/D3/Escherichia_coli_GCA_001620905.LargeContigs.fna	359	5249711	14623	124082	50	33906	0
references/D3/Escherichia_coli_GCA_001620915.LargeContigs.fna	319	5247932	16451	119501	48	32357	0
references/D3/Escherichia_coli_GCA_001620995.LargeContigs.fna	129	5113684	39640	570777	14	111584	0
references/D3/Escherichia_coli_GCA_001621075.LargeContigs.fna	336	5280094	15714	146557	50	33449	0
references/D3/Escherichia_coli_GCA_001621145.LargeContigs.fna	200	5189539	25947	180739	26	59105	0
references/D3/Escherichia_coli_GCA_001621165.LargeContigs.fna	392	5592279	14266	245404	45	38473	2
references/D3/Escherichia_coli_GCA_001621175.LargeContigs.fna	133	5205999	39142	368822	11	180379	0
references/D3/Escherichia_coli_GCA_001621405.LargeContigs.fna	184	5018041	27271	222419	27	59678	0
references/D3/Escherichia_coli_GCA_001621545.LargeContigs.fna	245	5279939	21550	226942	22	67813	0
references/D3/Escherichia_coli_GCA_001621585.LargeContigs.fna	328	5339837	16279	124978	51	32936	0
references/D3/Escherichia_coli_GCA_001621645.LargeContigs.fna	222	4778110	21523	143595	38	41407	0
references/D3/Escherichia_coli_GCA_001621905.LargeContigs.fna	213	5250173	24648	283608	13	130567	0
references/D3/Escherichia_coli_GCA_001622025.LargeContigs.fna	230	5341158	23222	194627	25	65711	0
references/D3/Escherichia_coli_GCA_001622055.LargeContigs.fna	420	5595949	13323	99540	55	34602	0
references/D3/Escherichia_coli_GCA_001622075.LargeContigs.fna	191	5003806	26197	131188	36	47475	0
references/D3/Escherichia_coli_GCA_001622135.LargeContigs.fna	493	5133624	10413	71537	76	22344	0
references/D3/Escherichia_coli_GCA_001630825.LargeContigs.fna	147	5191745	35317	533511	8	186290	0
references/D3/Escherichia_coli_GCA_001630835.LargeContigs.fna	54	4534466	83971	586529	5	445717	0
references/D3/Escherichia_coli_GCA_001630845.LargeContigs.fna	284	5063189	17828	269921	24	71779	0
references/D3/Escherichia_coli_GCA_001630855.LargeContigs.fna	213	4918398	23091	286830	18	87358	0
references/D3/Escherichia_coli_GCA_001630905.LargeContigs.fna	151	4989501	33043	340756	14	117740	0
references/D3/Escherichia_coli_GCA_001630915.LargeContigs.fna	259	5305279	20483	354950	14	123764	0
references/D3/Escherichia_coli_GCA_001630925.LargeContigs.fna	167	4693065	28102	393393	16	96632	0
references/D3/Escherichia_coli_GCA_001630965.LargeContigs.fna	76	4909116	64593	840525	8	150212	0
references/D3/Escherichia_coli_GCA_001630975.LargeContigs.fna	88	5315451	60402	456917	10	191859	0
references/D3/Escherichia_coli_GCA_001631005.LargeContigs.fna	169	4936388	29209	224878	19	80355	0
references/D3/Escherichia_coli_GCA_001637625.LargeContigs.fna	93	4949901	53224	330147	11	163837	0
references/D3/Escherichia_coli_GCA_001637635.LargeContigs.fna	290	5482981	18906	273973	18	95923	0
references/D3/Escherichia_coli_GCA_001637645.LargeContigs.fna	270	5459392	20219	315097	21	79414	0
references/D3/Escherichia_coli_GCA_001637655.LargeContigs.fna	123	4806931	39080	363953	12	129952	0
references/D3/Escherichia_coli_GCA_001637705.LargeContigs.fna	129	4954750	38408	329760	13	114991	0
references/D3/Escherichia_coli_GCA_001637715.LargeContigs.fna	186	5112873	27488	436319	16	83735	0
references/D3/Escherichia_coli_GCA_001637735.LargeContigs.fna	204	5024854	24631	410021	16	82522	0
references/D3/Escherichia_coli_GCA_001637745.LargeContigs.fna	59	4765494	80771	524293	8	224192	0
references/D3/Escherichia_coli_GCA_001637785.LargeContigs.fna	252	5297190	21020	254708	16	102610	0
references/D3/Escherichia_coli_GCA_001637795.LargeContigs.fna	149	4926170	33061	210236	19	86033	0
references/D3/Escherichia_coli_GCA_001637825.LargeContigs.fna	175	5238331	29933	325750	11	187015	0
references/D3/Escherichia_coli_GCA_001637845.LargeContigs.fna	206	5347585	25959	391173	12	168676	0
references/D3/Escherichia_coli_GCA_001637865.LargeContigs.fna	131	5060349	38628	341975	12	146809	0
references/D3/Escherichia_coli_GCA_001637885.LargeContigs.fna	136	5223409	38407	447818	8	225911	0
references/D3/Escherichia_coli_GCA_001637895.LargeContigs.fna	118	4852161	41120	496757	9	200973	0
references/D3/Escherichia_coli_GCA_001637905.LargeContigs.fna	152	5184027	34105	483847	10	173703	0
references/D3/Escherichia_coli_GCA_001637945.LargeContigs.fna	181	5109529	28229	389408	12	139904	0
references/D3/Escherichia_coli_GCA_001637965.LargeContigs.fna	73	5101185	69879	777472	6	284289	0
references/D3/Escherichia_coli_GCA_001637985.LargeContigs.fna	165	5163919	31296	711054	9	190421	0
references/D3/Escherichia_coli_GCA_001638005.LargeContigs.fna	107	5056800	47259	414114	10	190712	0
references/D3/Escherichia_coli_GCA_001638025.LargeContigs.fna	140	5142140	36729	633651	9	193550	0
references/D3/Escherichia_coli_GCA_001638045.LargeContigs.fna	137	5185338	37849	400655	10	173082	0
references/D3/Escherichia_coli_GCA_001638055.LargeContigs.fna	193	5278997	27352	467153	12	136502	0
references/D3/Escherichia_coli_GCA_001638065.LargeContigs.fna	141	5209716	36948	449261	11	163729	0
references/D3/Escherichia_coli_GCA_001638075.LargeContigs.fna	179	4943123	27615	549190	8	191969	0
references/D3/Escherichia_coli_GCA_001638125.LargeContigs.fna	135	5041852	37347	372164	10	173698	0
references/D3/Escherichia_coli_GCA_001638135.LargeContigs.fna	254	5387206	21209	317675	15	139790	0
references/D3/Escherichia_coli_GCA_001638155.LargeContigs.fna	188	5238017	27861	325741	12	166481	0
references/D3/Escherichia_coli_GCA_001638165.LargeContigs.fna	191	5287211	27681	364171	11	155293	0
references/D3/Escherichia_coli_GCA_001638205.LargeContigs.fna	262	5196113	19832	344666	13	137211	0
references/D3/Escherichia_coli_GCA_001638225.LargeContigs.fna	129	5138514	39833	1019056	7	192431	0
references/D3/Escherichia_coli_GCA_001640145.LargeContigs.fna	97	4925819	50781	4615684	1	4615684	5450
references/D3/Escherichia_coli_GCA_001640205.LargeContigs.fna	202	5316057	26317	536921	10	172941	0
references/D3/Escherichia_coli_GCA_001640245.LargeContigs.fna	273	5360823	19636	561137	12	159063	0
references/D3/Escherichia_coli_GCA_001641435.LargeContigs.fna	91	4676903	51394	299866	13	144318	0
references/D3/Escherichia_coli_GCA_001641555.LargeContigs.fna	101	5011149	49615	603244	8	188667	0
references/D3/Escherichia_coli_GCA_001641805.LargeContigs.fna	9	5249001	583222	4480685	1	4480685	0
references/D3/Escherichia_coli_GCA_001641845.LargeContigs.fna	309	5144746	16649	402169	15	96135	0
references/D3/Escherichia_coli_GCA_001641855.LargeContigs.fna	1021	4750582	4652	47844	160	8610	0
references/D3/Escherichia_coli_GCA_001641865.LargeContigs.fna	162	5075349	31329	201238	20	74937	0
references/D3/Escherichia_coli_GCA_001641875.LargeContigs.fna	323	5133409	15892	342448	15	125803	0
references/D3/Escherichia_coli_GCA_001641925.LargeContigs.fna	218	5012748	22994	245996	19	86536	0
references/D3/Escherichia_coli_GCA_001641935.LargeContigs.fna	203	5060627	24929	217935	26	63442	0
references/D3/Escherichia_coli_GCA_001641955.LargeContigs.fna	371	4816946	12983	156109	31	50005	0
references/D3/Escherichia_coli_GCA_900015405.LargeContigs.fna	129	4834889	37479	286732	17	81313	0
references/D3/Escherichia_coli_GSK2022_GCA_000500835.LargeContigs.fna	248	4440773	17906	142574	25	61079	0
references/D3/Escherichia_coli_GSK2023_GCA_000500855.LargeContigs.fna	243	4442454	18281	142574	25	61350	0
references/D3/Escherichia_coli_GSK2024_GCA_000500875.LargeContigs.fna	255	4440760	17414	142574	24	64609	0
references/D3/Escherichia_coli_GSK202B_GCA_000500895.LargeContigs.fna	267	4441604	16635	142574	25	60532	0
references/D3/Escherichia_coli_GSK202U_GCA_000500815.LargeContigs.fna	276	4439218	16084	142574	26	58310	0
references/D3/Escherichia_coli_H120_GCA_000190855.LargeContigs.fna	51	5091022	99823	1531956	3	677648	46213
references/D3/Escherichia_coli_H252_GCA_000190895.LargeContigs.fna	85	5266973	61964	1010683	3	819385	6271
references/D3/Escherichia_coli_H263_GCA_000190915.LargeContigs.fna	64	5239070	81860	933160	4	636041	46409
references/D3/Escherichia_coli_H299_GCA_000176695.LargeContigs.fna	113	5317843	47060	733129	4	664637	68939
references/D3/Escherichia_coli_H30_GCA_000215165.LargeContigs.fna	19	5526356	290860	4803472	1	4803472	38184
references/D3/Escherichia_coli_H397_GCA_000241975.LargeContigs.fna	39	5242596	134425	1517652	3	802544	33468
references/D3/Escherichia_coli_H489_GCA_000191015.LargeContigs.fna	33	4876591	147775	2491391	1	2491391	44088
references/D3/Escherichia_coli_H494_GCA_000242035.LargeContigs.fna	40	5107409	127685	1073496	3	821761	14216
references/D3/Escherichia_coli_H591_GCA_000176675.LargeContigs.fna	82	4977803	60704	1239129	3	660265	59125
references/D3/Escherichia_coli_H730_GCA_000261405.LargeContigs.fna	10	5155675	515567	1990911	2	1306365	101556
references/D3/Escherichia_coli_H736_GCA_000176535.LargeContigs.fna	38	4707649	123885	2486028	1	2486028	55049
references/D3/Escherichia_coli_HM26_GCA_000387805.LargeContigs.fna	95	5265784	55429	435392	11	158176	0
references/D3/Escherichia_coli_HM27_GCA_000387825.LargeContigs.fna	284	5161340	18173	137822	42	37824	0
references/D3/Escherichia_coli_HM46_GCA_000387845.LargeContigs.fna	42	4961831	118138	746251	6	266952	0
references/D3/Escherichia_coli_HM605_GCA_000264175.LargeContigs.fna	289	5122071	17723	268251	25	56162	0
references/D3/Escherichia_coli_HM605_GCA_000285375.LargeContigs.fna	60	5268935	87815	4989509	1	4989509	71694
references/D3/Escherichia_coli_HM65_GCA_000387785.LargeContigs.fna	75	5156838	68757	535908	7	264554	0
references/D3/Escherichia_coli_HM69_GCA_000387865.LargeContigs.fna	124	5367837	43289	304480	15	105356	0
references/D3/Escherichia_coli_HS_NC_009800.LargeContigs.fna	1	4643538	4643538	4643538	1	4643538	1
references/D3/Escherichia_coli_HVH_100__4_2850729__GCA_000457405.LargeContigs.fna	7	5274298	753471	2429813	2	1272598	15308
references/D3/Escherichia_coli_HVH_102__4_6906788__GCA_000465155.LargeContigs.fna	8	5094541	636817	2614180	1	2614180	38631
references/D3/Escherichia_coli_HVH_103__4_5904188__GCA_000457435.LargeContigs.fna	15	5141816	342787	1787941	3	573861	40424
references/D3/Escherichia_coli_HVH_104__4_6977960__GCA_000457455.LargeContigs.fna	14	5361766	382983	2653883	2	861467	98987
references/D3/Escherichia_coli_HVH_10__4_6832164__GCA_000456165.LargeContigs.fna	8	5247455	655931	3791878	1	3791878	28260
references/D3/Escherichia_coli_HVH_106__4_6881831__GCA_000457475.LargeContigs.fna	12	5324210	443684	3735794	1	3735794	26416
references/D3/Escherichia_coli_HVH_107__4_5860571__GCA_000457495.LargeContigs.fna	19	5367920	282522	2360335	2	1043445	69003
references/D3/Escherichia_coli_HVH_108__4_6924867__GCA_000495095.LargeContigs.fna	19	5251784	276409	3079862	1	3079862	39950
references/D3/Escherichia_coli_HVH_109__4_6977162__GCA_000457515.LargeContigs.fna	23	5584811	242817	1913808	2	921792	129736
references/D3/Escherichia_coli_HVH_110__4_6978754__GCA_000457535.LargeContigs.fna	15	5754779	383651	2819494	2	1635136	33566
references/D3/Escherichia_coli_HVH_111__4_7039018__GCA_000457555.LargeContigs.fna	6	4952546	825424	1683285	2	1551212	46151
references/D3/Escherichia_coli_HVH_112__4_5987253__GCA_000457575.LargeContigs.fna	17	5079659	298803	1355715	2	1255042	29768
references/D3/Escherichia_coli_HVH_113__4_7535473__GCA_000457595.LargeContigs.fna	15	5463612	364240	1585550	3	693617	54390
references/D3/Escherichia_coli_HVH_114__4_7037740__GCA_000457615.LargeContigs.fna	12	5275200	439600	1919870	2	1905862	38443
references/D3/Escherichia_coli_HVH_115__4_4465989__GCA_000457655.LargeContigs.fna	11	5247154	477014	1984057	2	1077474	65071
references/D3/Escherichia_coli_HVH_115__4_4465997__GCA_000457635.LargeContigs.fna	18	5222222	290123	1779399	2	1330670	95048
references/D3/Escherichia_coli_HVH_116__4_6879942__GCA_000457675.LargeContigs.fna	13	5241945	403226	1117017	3	911718	11885
references/D3/Escherichia_coli_HVH_117__4_6857191__GCA_000457695.LargeContigs.fna	20	5281024	264051	912248	4	676662	24387
references/D3/Escherichia_coli_HVH_118__4_7345399__GCA_000457715.LargeContigs.fna	16	5274867	329679	1620022	2	1292325	43077
references/D3/Escherichia_coli_HVH_119__4_6879578__GCA_000457735.LargeContigs.fna	12	5329486	444123	2478079	2	1402947	31488
references/D3/Escherichia_coli_HVH_120__4_6978681__GCA_000457755.LargeContigs.fna	10	5060527	506052	2147366	2	1095304	26507
references/D3/Escherichia_coli_HVH_121__4_6877826__GCA_000457775.LargeContigs.fna	12	5424213	452017	2322385	2	964352	83708
references/D3/Escherichia_coli_HVH_122__4_6851606__GCA_000457795.LargeContigs.fna	14	5328570	380612	2127168	2	902551	13980
references/D3/Escherichia_coli_HVH_12__4_7653042__GCA_000494955.LargeContigs.fna	9	5294000	588222	3668541	1	3668541	96269
references/D3/Escherichia_coli_HVH_125__4_2634716__GCA_000457815.LargeContigs.fna	14	5243559	374539	1147866	3	613659	24902
references/D3/Escherichia_coli_HVH_126__4_6034225__GCA_000457835.LargeContigs.fna	19	5595207	294484	2816260	1	2816260	75427
references/D3/Escherichia_coli_HVH_127__4_7303629__GCA_000457855.LargeContigs.fna	18	5269607	292755	3217953	1	3217953	93654
references/D3/Escherichia_coli_HVH_128__4_7030436__GCA_000457875.LargeContigs.fna	16	5343676	333979	2312559	2	1081002	83624
references/D3/Escherichia_coli_HVH_130__4_7036876__GCA_000457895.LargeContigs.fna	22	5530615	251391	889400	4	659596	185307
references/D3/Escherichia_coli_HVH_132__4_6876862__GCA_000457915.LargeContigs.fna	17	5256540	309208	1107162	4	575271	27418
references/D3/Escherichia_coli_HVH_133__4_4466519__GCA_000457935.LargeContigs.fna	8	5281917	660239	3446418	1	3446418	80642
references/D3/Escherichia_coli_HVH_134__4_6073441__GCA_000457955.LargeContigs.fna	5	5296615	1059323	4488297	1	4488297	25591
references/D3/Escherichia_coli_HVH_13__4_7634056__GCA_000456185.LargeContigs.fna	23	5183105	225352	1077300	4	554101	53914
