query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414705_1.LargeContigs.fna	0.035	N/A	37	53	38.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414725_1.LargeContigs.fna	0.0404	N/A	61	63	39.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414745_1.LargeContigs.fna	0.1606	N/A	61	63	50.01
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414755_1.LargeContigs.fna	0.056	N/A	58	63	41.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414785_1.LargeContigs.fna	0.1385	N/A	53	63	48.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414805_1.LargeContigs.fna	0.0418	N/A	57	63	39.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414815_1.LargeContigs.fna	0.0458	N/A	56	63	39.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414845_1.LargeContigs.fna	0.0408	N/A	47	63	39.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414865_1.LargeContigs.fna	0.0357	N/A	59	63	38.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414885_1.LargeContigs.fna	0.0339	N/A	36	52	38.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414905_1.LargeContigs.fna	0.0391	N/A	60	63	39.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414925_1.LargeContigs.fna	0.0547	N/A	57	63	41.12
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414935_1.LargeContigs.fna	0.1135	N/A	57	63	46.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414965_1.LargeContigs.fna	0.1038	N/A	33	48	45.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002414985_1.LargeContigs.fna	0.0334	N/A	38	54	38.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415005_1.LargeContigs.fna	0.1383	N/A	35	51	48.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415015_1.LargeContigs.fna	0.0404	N/A	61	63	39.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415025_1.LargeContigs.fna	0.1887	N/A	58	63	51.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415035_1.LargeContigs.fna	0.0396	N/A	61	63	39.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415085_1.LargeContigs.fna	0.1153	N/A	35	51	46.83
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415095_1.LargeContigs.fna	0.1547	N/A	62	63	49.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415125_1.LargeContigs.fna	0.0364	N/A	36	50	38.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415135_1.LargeContigs.fna	0.0387	N/A	62	63	38.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415165_1.LargeContigs.fna	0.1539	N/A	58	63	49.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415175_1.LargeContigs.fna	0.041	N/A	61	63	39.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415205_1.LargeContigs.fna	0.1441	N/A	41	57	48.91
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415215_1.LargeContigs.fna	0.041	N/A	61	63	39.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415245_1.LargeContigs.fna	0.1344	N/A	36	52	48.24
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415255_1.LargeContigs.fna	0.0427	N/A	62	63	39.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415285_1.LargeContigs.fna	0.1316	N/A	39	55	48.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415305_1.LargeContigs.fna	0.6663	N/A	59	63	76.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415325_1.LargeContigs.fna	0.0429	N/A	59	63	39.57
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415335_1.LargeContigs.fna	0.0925	N/A	61	63	44.97
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415345_1.LargeContigs.fna	0.0372	N/A	57	63	38.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415385_1.LargeContigs.fna	0.0908	N/A	61	63	44.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415405_1.LargeContigs.fna	0.1589	N/A	63	63	49.89
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415415_1.LargeContigs.fna	0.9459	N/A	59	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415425_1.LargeContigs.fna	0.028	N/A	34	49	37.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415465_1.LargeContigs.fna	0.0307	N/A	32	47	37.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415485_1.LargeContigs.fna	0.1511	N/A	58	63	49.38
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415495_1.LargeContigs.fna	0.0584	N/A	58	63	41.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415515_1.LargeContigs.fna	0.1303	N/A	54	63	47.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415545_1.LargeContigs.fna	0.0364	N/A	33	48	38.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415565_1.LargeContigs.fna	0.0339	N/A	36	52	38.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415575_1.LargeContigs.fna	0.0573	N/A	60	63	41.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415585_1.LargeContigs.fna	0.0571	N/A	63	63	41.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415625_1.LargeContigs.fna	0.0593	N/A	55	63	41.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415645_1.LargeContigs.fna	0.3504	N/A	59	63	60.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415655_1.LargeContigs.fna	0.1026	N/A	36	52	45.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415665_1.LargeContigs.fna	0.0339	N/A	36	52	38.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415705_1.LargeContigs.fna	0.0534	N/A	63	63	40.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415725_1.LargeContigs.fna	0.1664	N/A	61	63	50.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415745_1.LargeContigs.fna	0.0353	N/A	36	54	38.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415755_1.LargeContigs.fna	0.0592	N/A	57	63	41.65
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415785_1.LargeContigs.fna	0.0417	N/A	60	63	39.4
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415805_1.LargeContigs.fna	0.0334	N/A	38	54	38.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415825_1.LargeContigs.fna	0.1114	N/A	58	63	46.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415845_1.LargeContigs.fna	0.022	N/A	47	57	35.83
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415855_1.LargeContigs.fna	0.0357	N/A	60	63	38.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415885_1.LargeContigs.fna	0.1254	N/A	61	63	47.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415895_1.LargeContigs.fna	0.039	N/A	53	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415925_1.LargeContigs.fna	0.0419	N/A	62	63	39.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415945_1.LargeContigs.fna	0.1037	N/A	34	50	45.91
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415965_1.LargeContigs.fna	0.0989	N/A	61	63	45.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002415975_1.LargeContigs.fna	0.0313	N/A	59	63	37.73
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416005_1.LargeContigs.fna	0.1026	N/A	36	52	45.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416025_1.LargeContigs.fna	0.1425	N/A	59	63	48.8
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416035_1.LargeContigs.fna	0.0422	N/A	60	63	39.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416045_1.LargeContigs.fna	0.055	N/A	59	63	41.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416085_1.LargeContigs.fna	0.0399	N/A	37	51	39.12
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416105_1.LargeContigs.fna	0.0285	N/A	62	63	37.21
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416125_1.LargeContigs.fna	0.1875	N/A	59	63	51.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416135_1.LargeContigs.fna	0.1437	N/A	59	63	48.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416155_1.LargeContigs.fna	0.1103	N/A	32	44	46.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416185_1.LargeContigs.fna	0.1558	N/A	57	63	49.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416205_1.LargeContigs.fna	0.1156	N/A	61	63	46.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416215_1.LargeContigs.fna	0.0422	N/A	61	63	39.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416225_1.LargeContigs.fna	0.0326	N/A	41	54	37.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416265_1.LargeContigs.fna	0.0396	N/A	60	63	39.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416285_1.LargeContigs.fna	0.0285	N/A	33	43	37.21
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416295_1.LargeContigs.fna	0.131	N/A	38	56	47.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416465_1.LargeContigs.fna	0.1337	N/A	39	57	48.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002416505_1.LargeContigs.fna	0.1732	N/A	63	63	50.8
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417685_1.LargeContigs.fna	0.0332	N/A	54	63	38.05
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417705_1.LargeContigs.fna	0.0343	N/A	61	63	38.23
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417715_1.LargeContigs.fna	0.0535	N/A	60	63	40.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417725_1.LargeContigs.fna	0.022	N/A	15	30	35.83
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417735_1.LargeContigs.fna	0.0496	N/A	54	63	40.48
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417785_1.LargeContigs.fna	0.0306	N/A	59	63	37.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417795_1.LargeContigs.fna	0.03	N/A	61	63	37.48
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417805_1.LargeContigs.fna	0.0409	N/A	58	63	39.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417825_1.LargeContigs.fna	0.0341	N/A	42	54	38.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417865_1.LargeContigs.fna	0.0223	N/A	35	48	35.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417885_1.LargeContigs.fna	0.0336	N/A	57	63	38.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417895_1.LargeContigs.fna	0.0407	N/A	61	63	39.24
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417905_1.LargeContigs.fna	0.3101	N/A	28	42	58.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417945_1.LargeContigs.fna	0.0359	N/A	54	63	38.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417965_1.LargeContigs.fna	0.0379	N/A	49	59	38.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002417975_1.LargeContigs.fna	0.0393	N/A	61	63	39.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418005_1.LargeContigs.fna	0.0398	N/A	61	63	39.12
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418025_1.LargeContigs.fna	0.0384	N/A	33	47	38.89
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418045_1.LargeContigs.fna	0.0334	N/A	51	63	38.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418055_1.LargeContigs.fna	0.0389	N/A	54	63	38.97
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418085_1.LargeContigs.fna	0.0427	N/A	55	63	39.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418095_1.LargeContigs.fna	0.0398	N/A	61	63	39.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418125_1.LargeContigs.fna	0.0402	N/A	34	46	39.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418135_1.LargeContigs.fna	0.028	N/A	39	52	37.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418165_1.LargeContigs.fna	0.0389	N/A	56	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418185_1.LargeContigs.fna	0.0503	N/A	57	63	40.57
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418205_1.LargeContigs.fna	0.033	N/A	61	63	38.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418215_1.LargeContigs.fna	0.0376	N/A	60	63	38.78
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418245_1.LargeContigs.fna	0.0336	N/A	62	63	38.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418265_1.LargeContigs.fna	0.0363	N/A	60	63	38.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418285_1.LargeContigs.fna	0.0326	N/A	60	63	37.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418295_1.LargeContigs.fna	0.0413	N/A	61	63	39.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418325_1.LargeContigs.fna	0.1334	N/A	36	55	48.16
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418345_1.LargeContigs.fna	0.9204	N/A	59	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418355_1.LargeContigs.fna	0.0418	N/A	62	63	39.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418375_1.LargeContigs.fna	0.0419	N/A	61	63	39.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418405_1.LargeContigs.fna	0.0426	N/A	60	63	39.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418425_1.LargeContigs.fna	0.1589	N/A	63	63	49.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418445_1.LargeContigs.fna	0.0481	N/A	61	63	40.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418465_1.LargeContigs.fna	0.5338	N/A	60	63	69.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418485_1.LargeContigs.fna	0.1536	N/A	59	63	49.54
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418505_1.LargeContigs.fna	0.1124	N/A	58	63	46.6
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418525_1.LargeContigs.fna	0.1146	N/A	33	50	46.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418535_1.LargeContigs.fna	0.1185	N/A	59	63	47.07
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418565_1.LargeContigs.fna	0.1067	N/A	59	63	46.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418585_1.LargeContigs.fna	0.0503	N/A	54	63	40.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418595_1.LargeContigs.fna	0.0322	N/A	57	63	37.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418625_1.LargeContigs.fna	0.0416	N/A	62	63	39.38
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418645_1.LargeContigs.fna	0.0386	N/A	57	63	38.93
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418655_1.LargeContigs.fna	0.039	N/A	58	63	38.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418685_1.LargeContigs.fna	0.038	N/A	54	63	38.83
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418705_1.LargeContigs.fna	0.0216	N/A	28	43	35.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418725_1.LargeContigs.fna	0.0373	N/A	61	63	38.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418745_1.LargeContigs.fna	0.0408	N/A	43	63	39.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418765_1.LargeContigs.fna	0.0451	N/A	59	63	39.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418775_1.LargeContigs.fna	0.0438	N/A	57	63	39.7
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418805_1.LargeContigs.fna	0.0419	N/A	53	63	39.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418825_1.LargeContigs.fna	0.0497	N/A	49	63	40.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418835_1.LargeContigs.fna	0.0413	N/A	55	63	39.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418865_1.LargeContigs.fna	0.0398	N/A	58	63	39.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418885_1.LargeContigs.fna	0.0307	N/A	27	44	37.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418895_1.LargeContigs.fna	0.0251	N/A	46	63	36.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418925_1.LargeContigs.fna	0.0477	N/A	57	63	40.22
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418945_1.LargeContigs.fna	0.0442	N/A	60	63	39.76
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418965_1.LargeContigs.fna	0.0447	N/A	60	63	39.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002418985_1.LargeContigs.fna	0.0424	N/A	61	63	39.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419005_1.LargeContigs.fna	0.0455	N/A	59	63	39.93
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419025_1.LargeContigs.fna	0.0426	N/A	36	49	39.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419045_1.LargeContigs.fna	0.0483	N/A	62	63	40.31
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419055_1.LargeContigs.fna	0.0422	N/A	59	63	39.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419085_1.LargeContigs.fna	0.0306	N/A	29	43	37.6
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419105_1.LargeContigs.fna	0.0491	N/A	62	63	40.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419125_1.LargeContigs.fna	0.0217	N/A	50	58	35.76
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419135_1.LargeContigs.fna	0.0334	N/A	57	63	38.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419145_1.LargeContigs.fna	0.04	N/A	60	63	39.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419185_1.LargeContigs.fna	0.0364	N/A	43	58	38.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419195_1.LargeContigs.fna	0.0423	N/A	58	63	39.48
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419205_1.LargeContigs.fna	0.031	N/A	36	59	37.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419215_1.LargeContigs.fna	0.0482	N/A	57	63	40.3
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419265_1.LargeContigs.fna	0.0228	N/A	52	62	36.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419285_1.LargeContigs.fna	0.0388	N/A	56	63	38.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419295_1.LargeContigs.fna	0.0243	N/A	53	63	36.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419305_1.LargeContigs.fna	0.0366	N/A	59	63	38.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419345_1.LargeContigs.fna	0.0389	N/A	56	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419365_1.LargeContigs.fna	0.0426	N/A	57	63	39.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419375_1.LargeContigs.fna	0.0421	N/A	61	63	39.45
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419385_1.LargeContigs.fna	0.0594	N/A	53	63	41.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419425_1.LargeContigs.fna	0.0365	N/A	58	63	38.6
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419445_1.LargeContigs.fna	0.0344	N/A	59	63	38.25
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419455_1.LargeContigs.fna	0.0389	N/A	57	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419465_1.LargeContigs.fna	0.0539	N/A	57	63	41.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419505_1.LargeContigs.fna	0.0372	N/A	59	63	38.71
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419525_1.LargeContigs.fna	0.0497	N/A	58	63	40.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419535_1.LargeContigs.fna	0.0435	N/A	59	63	39.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419545_1.LargeContigs.fna	0.0292	N/A	51	63	37.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419585_1.LargeContigs.fna	0.0419	N/A	57	63	39.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419605_1.LargeContigs.fna	0.047	N/A	56	63	40.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419615_1.LargeContigs.fna	0.04	N/A	61	63	39.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419625_1.LargeContigs.fna	0.0402	N/A	62	63	39.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419665_1.LargeContigs.fna	0.1851	N/A	59	63	51.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419685_1.LargeContigs.fna	0.8899	N/A	51	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419705_1.LargeContigs.fna	0.0485	N/A	61	63	40.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419715_1.LargeContigs.fna	0.4735	N/A	54	63	66.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419745_1.LargeContigs.fna	0.1042	N/A	61	63	45.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419765_1.LargeContigs.fna	0.1438	N/A	44	59	48.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419775_1.LargeContigs.fna	0.0443	N/A	62	63	39.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419805_1.LargeContigs.fna	0.0474	N/A	61	63	40.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419815_1.LargeContigs.fna	0.0684	N/A	63	63	42.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419845_1.LargeContigs.fna	0.0405	N/A	54	63	39.22
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419855_1.LargeContigs.fna	0.7674	N/A	25	36	83.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419865_1.LargeContigs.fna	0.7974	N/A	42	57	85.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419905_1.LargeContigs.fna	0.1223	N/A	37	51	47.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419925_1.LargeContigs.fna	0.0442	N/A	62	63	39.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419935_1.LargeContigs.fna	0.1578	N/A	62	63	49.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419965_1.LargeContigs.fna	0.494	N/A	62	63	67.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002419985_1.LargeContigs.fna	0.0482	N/A	61	63	40.3
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420005_1.LargeContigs.fna	0.0438	N/A	60	63	39.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420015_1.LargeContigs.fna	0.0475	N/A	59	63	40.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420045_1.LargeContigs.fna	0.047	N/A	61	63	40.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420065_1.LargeContigs.fna	0.0467	N/A	52	63	40.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420085_1.LargeContigs.fna	0.115	N/A	60	63	46.81
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420105_1.LargeContigs.fna	0.0428	N/A	63	63	39.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420115_1.LargeContigs.fna	0.0462	N/A	62	63	40.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420145_1.LargeContigs.fna	0.0369	N/A	61	63	38.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420165_1.LargeContigs.fna	0.0192	N/A	27	38	35.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420185_1.LargeContigs.fna	0.0334	N/A	62	63	38.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420195_1.LargeContigs.fna	0.0218	N/A	28	39	35.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002420225_1.LargeContigs.fna	0.0427	N/A	49	62	39.53
